web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665082128-1","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Primeur aardappelen","https://www.ah.nl/producten/product/wi96048/ah-primeur-aardappelen","2.99","371 kJ (88 kcal)","Vet0 g","Koolhydraten19 g","Prijs per KG € 1,99","Eiwitten2 g"
"1665082131-2","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Couscous pompoen, spinazie, feta pakket","https://www.ah.nl/producten/product/wi541733/ah-couscous-pompoen-spinazie-feta-pakket","10.12","null","null","null","null","null"
"1665082133-3","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Vegan zeewiersalade wakame","https://www.ah.nl/producten/product/wi523411/ah-vegan-zeewiersalade-wakame","2.39","439 kJ (105 kcal)","Vet5.2 g","Koolhydraten11 g","Prijs per KG € 23,90","Eiwitten1.5 g"
"1665082136-4","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Appelsientje Proef! sinaasappel mango kurkuma","https://www.ah.nl/producten/product/wi520760/appelsientje-proef-sinaasappel-mango-kurkuma","1.89","173 kJ (41 kcal)","Vet0 g","Koolhydraten9.6 g","Normale prijs per LT € 1,89","Eiwitten0.2 g"
"1665082139-5","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Paddenstoelengehakt","https://www.ah.nl/producten/product/wi515448/ah-paddenstoelengehakt","2.49","124 kJ (29 kcal)","Vet0.1 g","Koolhydraten4.3 g","Prijs per KG € 8,30","Eiwitten2.5 g"
"1665082142-6","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Lunchsalade couscous falafel","https://www.ah.nl/producten/product/wi475648/ah-lunchsalade-couscous-falafel","3.79","610 kJ (147 kcal)","Vet9.6 g","Koolhydraten10 g","Prijs per KG € 12,43","Eiwitten3.7 g"
"1665082144-7","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Popcorn mais","https://www.ah.nl/producten/product/wi469877/ah-biologisch-popcorn-mais","1.99","1582 kJ (374 kcal)","Vet4 g","Koolhydraten71 g","Prijs per KG € 3,98","Eiwitten11 g"
"1665082146-8","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Aarts Ananas bio","https://www.ah.nl/producten/product/wi381922/aarts-ananas-bio","1.99","303 kJ (72 kcal)","Vet0.15 g","Koolhydraten16 g","Prijs per KG € 10,47","Eiwitten0.8 g"
"1665082149-9","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Fruit & pitten mix","https://www.ah.nl/producten/product/wi470035/ah-biologisch-fruit-en-pitten-mix","3.29","1840 kJ (440 kcal)","Vet20 g","Koolhydraten53 g","Prijs per KG € 10,97","Eiwitten8.9 g"
"1665082151-10","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Sperziebonen fijn gebroken","https://www.ah.nl/producten/product/wi203282/hak-sperziebonen-fijn-gebroken","1.19","106 kJ (25 kcal)","Vet0.4 g","Koolhydraten2.2 g","Prijs per KG € 11,33","Eiwitten1.8 g"
"1665082153-11","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Rouges","https://www.ah.nl/producten/product/wi129869/ah-rouges","2.99","371 kJ (88 kcal)","Vet0 g","Koolhydraten19 g","Prijs per KG € 1,99","Eiwitten2 g"
"1665082156-12","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Kleine spruitjes","https://www.ah.nl/producten/product/wi117192/ah-kleine-spruitjes","1.39","185 kJ (44 kcal)","Vet0.7 g","Koolhydraten5 g","Prijs per KG € 2,78","Eiwitten2.5 g"
"1665082158-13","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Mexicaanse kidneybonendip","https://www.ah.nl/producten/product/wi497915/ah-mexicaanse-kidneybonendip","2.75","603 kJ (145 kcal)","Vet8.5 g","Koolhydraten10 g","Prijs per KG € 18,33","Eiwitten5.2 g"
"1665082162-14","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Verse smoothie aardbei blauwe bes appel","https://www.ah.nl/producten/product/wi434324/ah-verse-smoothie-aardbei-blauwe-bes-appel","1.89","227 kJ (53 kcal)","Vet0 g","Koolhydraten11 g","Prijs per LT € 7,56","Eiwitten2.1 g"
"1665082164-15","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Gemarineerde artisjok","https://www.ah.nl/producten/product/wi424928/ah-gemarineerde-artisjok","2.85","150 kJ (36 kcal)","Vet1.1 g","Koolhydraten3.6 g","Prijs per KG € 10,18","Eiwitten1.2 g"
"1665082166-16","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Mango","https://www.ah.nl/producten/product/wi366766/ah-biologisch-mango","1.99","268 kJ (63 kcal)","Vet0.2 g","Koolhydraten14 g","null","Eiwitten0.6 g"
"1665082169-17","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH verse thee pakket","https://www.ah.nl/producten/product/wi523312/ah-verse-thee-pakket","3.38","null","null","null","null","null"
"1665082171-18","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Capri-Sun Squash multivitamin orange","https://www.ah.nl/producten/product/wi520748/capri-sun-squash-multivitamin-orange","3.49","6 kJ (1.4 kcal)","Vet< 0 g","Koolhydraten0.2 g","Prijs per LT € 3,49","Eiwitten< 0 g"
"1665082175-19","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Bonen spread met uienchutney","https://www.ah.nl/producten/product/wi498704/ah-bonen-spread-met-uienchutney","2.75","929 kJ (224 kcal)","Vet16 g","Koolhydraten11 g","Prijs per KG € 18,33","Eiwitten6.2 g"
"1665082177-20","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Gojibessen","https://www.ah.nl/producten/product/wi470163/ah-biologisch-gojibessen","5.19","1240 kJ (295 kcal)","Vet3.5 g","Koolhydraten43 g","Prijs per KG € 29,66","Eiwitten13 g"
"1665082179-21","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Ananas, cantaloupe, watermeloen","https://www.ah.nl/producten/product/wi462148/ah-ananas-cantaloupe-watermeloen","4.00","182 kJ (43 kcal)","Vet0.09 g","Koolhydraten9.4 g","Prijs per KG € 7,27","Eiwitten0.6 g"
"1665082182-22","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Verstegen Knoflookpoeder","https://www.ah.nl/producten/product/wi414965/verstegen-knoflookpoeder","1.69","null","null","null","Prijs per KG € 37,56","null"
"1665082184-23","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Boerenkool","https://www.ah.nl/producten/product/wi213922/hak-boerenkool","2.49","140 kJ (34 kcal)","Vet1.3 g","Koolhydraten1 g","Prijs per KG € 5,30","Eiwitten2.7 g"
"1665082186-24","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Souq Gekonfijte citroenen","https://www.ah.nl/producten/product/wi486316/souq-gekonfijte-citroenen","2.19","76 kJ (19 kcal)","Vet0.3 g","Koolhydraten1 g","Prijs per KG € 10,43","Eiwitten0.4 g"
"1665082189-25","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Rodekool met appeltjes","https://www.ah.nl/producten/product/wi165411/ah-biologisch-rodekool-met-appeltjes","0.99","250 kJ (60 kcal)","Vet0.2 g","Koolhydraten12 g","Prijs per KG € 1,98","Eiwitten1 g"
"1665082191-26","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Italiaanse pompoenrisotto pakket Vega","https://www.ah.nl/producten/product/wi541512/ah-italiaanse-pompoenrisotto-pakket-vega","9.27","null","null","null","null","null"
"1665082193-27","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH komkommer en wortel pakket","https://www.ah.nl/producten/product/wi519918/ah-komkommer-en-wortel-pakket","2.58","null","null","null","null","null"
"1665082196-28","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Spitskool","https://www.ah.nl/producten/product/wi409912/ah-biologisch-spitskool","1.69","176 kJ (42 kcal)","Vet1 g","Koolhydraten4 g","null","Eiwitten3 g"
"1665082198-29","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Wijnzuurkool gekookt","https://www.ah.nl/producten/product/wi41128/ah-wijnzuurkool-gekookt","0.69","197 kJ (48 kcal)","Vet2.5 g","Koolhydraten2.5 g","Prijs per KG € 2,76","Eiwitten1 g"
"1665082200-30","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Gesneden bonen met witte bonen","https://www.ah.nl/producten/product/wi208645/hak-gesneden-bonen-met-witte-bonen","2.69","276 kJ (66 kcal)","Vet0.7 g","Koolhydraten7.3 g","Prijs per KG € 5,85","Eiwitten4.5 g"
"1665082203-31","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Chia smoothie mango ananas spinazie","https://www.ah.nl/producten/product/wi479238/ah-chia-smoothie-mango-ananas-spinazie","1.89","196 kJ (46 kcal)","Vet0.4 g","Koolhydraten10 g","Prijs per LT € 7,56","Eiwitten0.4 g"
"1665082205-32","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Kokosnoot","https://www.ah.nl/producten/product/wi193888/ah-biologisch-kokosnoot","0.99","1711 kJ (416 kcal)","Vet40 g","Koolhydraten3 g","null","Eiwitten4 g"
"1665082208-33","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Gegrilde paprikamix","https://www.ah.nl/producten/product/wi525345/ah-gegrilde-paprikamix","2.79","162 kJ (38 kcal)","Vet0.2 g","Koolhydraten7.1 g","Prijs per KG € 11,16","Eiwitten0.9 g"
"1665082210-34","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Zonnatura 100% Venkel","https://www.ah.nl/producten/product/wi469460/zonnatura-100-venkel","2.25","null","null","null","null","null"
"1665082212-35","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Verse ananas, mango, appel en druif","https://www.ah.nl/producten/product/wi127588/ah-verse-ananas-mango-appel-en-druif","3.25","251 kJ (59 kcal)","Vet0.2 g","Koolhydraten13 g","Prijs per KG € 9,03","Eiwitten0.5 g"
"1665082215-36","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Holyshot Ginger lemon","https://www.ah.nl/producten/product/wi530778/holyshot-ginger-lemon","1.49","188 kJ (45 kcal)","Vet0 g","Koolhydraten11 g","Prijs per LT € 24,83","Eiwitten0.6 g"
"1665082217-37","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Gegrilde groentemix","https://www.ah.nl/producten/product/wi525344/ah-gegrilde-groentemix","2.79","153 kJ (37 kcal)","Vet0.3 g","Koolhydraten5.4 g","Prijs per KG € 11,16","Eiwitten1.5 g"
"1665082220-38","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Oranje linzen kiemen","https://www.ah.nl/producten/product/wi525258/ah-biologisch-oranje-linzen-kiemen","1.99","729 kJ (172 kcal)","Vet0.6 g","Koolhydraten28 g","Prijs per KG € 13,27","Eiwitten12 g"
"1665082222-39","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Moonpop Veggiez sea salt","https://www.ah.nl/producten/product/wi518771/moonpop-veggiez-sea-salt","1.99","1666 kJ (396 kcal)","Vet9.6 g","Koolhydraten63.3 g","Prijs per KG € 23,41","Eiwitten9.3 g"
"1665082224-40","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Doperwten","https://www.ah.nl/producten/product/wi66113/ah-biologisch-doperwten","1.99","284 kJ (68 kcal)","Vet1 g","Koolhydraten6.2 g","Prijs per KG € 8,65","Eiwitten5.2 g"
"1665082227-41","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Holyshot Ginger turmeric","https://www.ah.nl/producten/product/wi530777/holyshot-ginger-turmeric","1.49","209 kJ (50 kcal)","Vet0 g","Koolhydraten13 g","Prijs per LT € 24,83","Eiwitten0 g"
"1665082229-42","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Munt en limoen pakket","https://www.ah.nl/producten/product/wi523130/ah-munt-en-limoen-pakket","3.38","null","null","null","null","null"
"1665082231-43","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Zongerijpt watermeloen","https://www.ah.nl/producten/product/wi447160/ah-zongerijpt-watermeloen","2.50","150 kJ (35 kcal)","Vet0.2 g","Koolhydraten7.6 g","Prijs per KG € 11,11","Eiwitten0.6 g"
"1665082234-44","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Rode Kool","https://www.ah.nl/producten/product/wi207533/hak-rode-kool","2.09","163 kJ (38 kcal)","Vet0 g","Koolhydraten7.8 g","Prijs per KG € 2,99","Eiwitten0.7 g"
"1665082236-45","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Witte bonen in tomatensaus","https://www.ah.nl/producten/product/wi203286/hak-witte-bonen-in-tomatensaus","1.59","364 kJ (87 kcal)","Vet0.6 g","Koolhydraten12.1 g","Prijs per KG € 8,83","Eiwitten5 g"
"1665082238-46","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Stamppotaardappelen","https://www.ah.nl/producten/product/wi428673/ah-stamppotaardappelen","2.99","371 kJ (88 kcal)","Vet0 g","Koolhydraten19 g","Prijs per KG € 1,99","Eiwitten2 g"
"1665082241-47","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Haricots verts extra fijn","https://www.ah.nl/producten/product/wi161402/hak-haricots-verts-extra-fijn","4.55","79 kJ (19 kcal)","Vet0.3 g","Koolhydraten1.4 g","Prijs per KG € 13,00","Eiwitten1.4 g"
"1665082243-48","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Cranberry's","https://www.ah.nl/producten/product/wi470032/ah-biologisch-cranberry-s","4.49","1390 kJ (330 kcal)","Vet2 g","Koolhydraten74 g","Prijs per KG € 22,45","Eiwitten0.5 g"
"1665082245-49","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Gegrilde artisjok in olie","https://www.ah.nl/producten/product/wi416510/ah-gegrilde-artisjok-in-olie","2.75","447 kJ (107 kcal)","Vet5.7 g","Koolhydraten11 g","Prijs per KG € 15,28","Eiwitten1.2 g"
"1665082248-50","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Gedroogde pruimen","https://www.ah.nl/producten/product/wi412954/ah-gedroogde-pruimen","2.99","1060 kJ (250 kcal)","Vet0.3 g","Koolhydraten56 g","Prijs per KG € 13,00","Eiwitten2.4 g"
"1665082250-51","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Krenten","https://www.ah.nl/producten/product/wi164752/ah-krenten","1.85","1393 kJ (329 kcal)","Vet0.3 g","Koolhydraten74 g","Prijs per KG € 7,40","Eiwitten4 g"
"1665082253-52","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Traybake paddestoelen vega pakket","https://www.ah.nl/producten/product/wi540201/ah-traybake-paddestoelen-vega-pakket","10.13","null","null","null","null","null"
"1665082255-53","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Gesneden pitabroodje Gyros vega pakket","https://www.ah.nl/producten/product/wi540193/ah-gesneden-pitabroodje-gyros-vega-pakket","9.38","null","null","null","null","null"
"1665082258-54","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Vega Mexicaanse Wraps verspakket","https://www.ah.nl/producten/product/wi540182/ah-vega-mexicaanse-wraps-verspakket","9.38","null","null","null","null","null"
"1665082260-55","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Ovengroente koolraap zoete aardappel ui","https://www.ah.nl/producten/product/wi525260/ah-ovengroente-koolraap-zoete-aardappel-ui","3.39","198 kJ (47 kcal)","Vet0.2 g","Koolhydraten9.2 g","Prijs per KG € 5,65","Eiwitten0.9 g"
"1665082262-56","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Abrikoos gedroogd","https://www.ah.nl/producten/product/wi468066/ah-abrikoos-gedroogd","2.29","999 kJ (236 kcal)","Vet0.1 g","Koolhydraten56 g","Prijs per KG € 12,05","Eiwitten0.6 g"
"1665082264-57","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Gedroogde mango","https://www.ah.nl/producten/product/wi412953/ah-gedroogde-mango","2.99","1347 kJ (318 kcal)","Vet0 g","Koolhydraten73 g","Prijs per KG € 19,93","Eiwitten2 g"
"1665082267-58","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Bieze 4 Seizoenen rauwkost","https://www.ah.nl/producten/product/wi203229/bieze-4-seizoenen-rauwkost","1.89","697 kJ (169 kcal)","Vet15 g","Koolhydraten6.5 g","Prijs per KG € 7,56","Eiwitten1 g"
"1665082269-59","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Del Monte Ananasschijven op siroop","https://www.ah.nl/producten/product/wi60045/del-monte-ananasschijven-op-siroop","1.35","301 kJ (71 kcal)","Vet0 g","Koolhydraten17 g","Prijs per KG € 9,64","Eiwitten0.3 g"
"1665082272-60","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Verspakket traybake paddestoelen tartufo","https://www.ah.nl/producten/product/wi540199/ah-verspakket-traybake-paddestoelen-tartufo","12.73","null","null","null","null","null"
"1665082274-61","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Doosje met cranberries","https://www.ah.nl/producten/product/wi203240/ah-doosje-met-cranberries","1.99","251 kJ (60 kcal)","Vet0.1 g","Koolhydraten12 g","Prijs per KG € 7,96","Eiwitten0.4 g"
"1665082277-62","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","CêlaVíta Krokant kruidenkorstje knoflook kruiden","https://www.ah.nl/producten/product/wi525350/celavita-krokant-kruidenkorstje-knoflook-kruiden","1.99","529 kJ (126 kcal)","Vet3.6 g","Koolhydraten20.3 g","Prijs per KG € 4,42","Eiwitten2.1 g"
"1665082279-63","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Worteltjes extra fijn","https://www.ah.nl/producten/product/wi207508/hak-worteltjes-extra-fijn","2.09","134 kJ (32 kcal)","Vet0.3 g","Koolhydraten5.2 g","Prijs per KG € 4,98","Eiwitten0.7 g"
"1665082281-64","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Vijgen","https://www.ah.nl/producten/product/wi470158/ah-biologisch-vijgen","6.99","1230 kJ (290 kcal)","Vet3 g","Koolhydraten57 g","Prijs per KG € 13,98","Eiwitten3.5 g"
"1665082284-65","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Aarts Asperges","https://www.ah.nl/producten/product/wi188608/aarts-asperges","3.25","59 kJ (14 kcal)","Vet0 g","Koolhydraten1.4 g","Prijs per KG € 10,83","Eiwitten1.4 g"
"1665082286-66","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Doperwten","https://www.ah.nl/producten/product/wi839/ah-doperwten","1.19","267 kJ (64 kcal)","Vet1 g","Koolhydraten6.4 g","Prijs per KG € 2,98","Eiwitten4.8 g"
"1665082289-67","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Bietensoep Verspakket","https://www.ah.nl/producten/product/wi541731/ah-bietensoep-verspakket","5.98","null","null","null","null","null"
"1665082292-68","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Yoghurt smoothie peer aardbei framb avoc","https://www.ah.nl/producten/product/wi468793/ah-yoghurt-smoothie-peer-aardbei-framb-avoc","2.49","230 kJ (54 kcal)","Vet0.5 g","Koolhydraten10 g","Prijs per LT € 4,98","Eiwitten2.1 g"
"1665082294-69","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Verse smoothie kokos ananas kurkuma","https://www.ah.nl/producten/product/wi434327/ah-verse-smoothie-kokos-ananas-kurkuma","1.89","242 kJ (57 kcal)","Vet0.4 g","Koolhydraten11 g","Prijs per LT € 7,56","Eiwitten2.1 g"
"1665082297-70","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Kurkuma","https://www.ah.nl/producten/product/wi485310/ah-biologisch-kurkuma","1.49","1415 kJ (338 kcal)","Vet9.9 g","Koolhydraten44 g","Prijs per KG € 18,63","Eiwitten7.8 g"
"1665082299-71","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Moerbeien","https://www.ah.nl/producten/product/wi470165/ah-biologisch-moerbeien","2.59","1455 kJ (345 kcal)","Vet2 g","Koolhydraten73 g","Prijs per KG € 17,27","Eiwitten3 g"
"1665082302-72","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Bruine bonen uit zeeland","https://www.ah.nl/producten/product/wi365959/hak-bruine-bonen-uit-zeeland","1.35","457 kJ (109 kcal)","Vet0.7 g","Koolhydraten15.6 g","Prijs per KG € 10,00","Eiwitten6 g"
"1665082304-73","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Drogheria Knoflook","https://www.ah.nl/producten/product/wi65767/drogheria-knoflook","2.79","null","null","null","Prijs per KG € 55,80","null"
"1665082306-74","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Pureersoep tomaat pastinaak","https://www.ah.nl/producten/product/wi525264/ah-pureersoep-tomaat-pastinaak","2.84","157 kJ (38 kcal)","Vet1.2 g","Koolhydraten4.8 g","Normale prijs per KG € 6,77","Eiwitten1 g"
"1665082309-75","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Bruine bonen 0%","https://www.ah.nl/producten/product/wi450483/hak-bruine-bonen-0","1.99","465 kJ (110 kcal)","Vet0.7 g","Koolhydraten15.9 g","Normale prijs per KG € 5,45","Eiwitten6.1 g"
"1665082311-76","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Gesneden bladspinazie","https://www.ah.nl/producten/product/wi216288/hak-gesneden-bladspinazie","2.19","105 kJ (25 kcal)","Vet0.9 g","Koolhydraten0.7 g","Prijs per KG € 4,56","Eiwitten2.9 g"
"1665082314-77","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Ananas appel druif","https://www.ah.nl/producten/product/wi163718/ah-ananas-appel-druif","4.00","233 kJ (55 kcal)","Vet0.2 g","Koolhydraten12 g","Prijs per KG € 7,27","Eiwitten0.5 g"
"1665082316-78","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Kleine salade zoete aardappel curry","https://www.ah.nl/producten/product/wi505869/ah-kleine-salade-zoete-aardappel-curry","3.99","521 kJ (125 kcal)","Vet7.7 g","Koolhydraten8.6 g","Prijs per KG € 13,76","Eiwitten4.3 g"
"1665082318-79","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Luxe wokgroente Japans","https://www.ah.nl/producten/product/wi525249/ah-luxe-wokgroente-japans","3.49","null","null","null","Prijs per KG € 8,73","null"
"1665082321-80","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Innocent Orange juice smooth","https://www.ah.nl/producten/product/wi485774/innocent-orange-juice-smooth","2.09","149 kJ (35 kcal)","Vet< 0.5 g","Koolhydraten7.8 g","Normale prijs per LT € 3,32","Eiwitten0.7 g"
"1665082323-81","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Limoen munt dressing met kikkererwten","https://www.ah.nl/producten/product/wi525393/ah-limoen-munt-dressing-met-kikkererwten","1.99","895 kJ (215 kcal)","Vet14 g","Koolhydraten16 g","Prijs per KG € 12,44","Eiwitten3.9 g"
"1665082326-82","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Pompoen","https://www.ah.nl/producten/product/wi525261/ah-biologisch-pompoen","2.99","61 kJ (15 kcal)","Vet0.2 g","Koolhydraten2 g","Prijs per KG € 8,54","Eiwitten0.7 g"
"1665082328-83","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Vita Coco 1liter","https://www.ah.nl/producten/product/wi451135/vita-coco-1liter","3.29","77 kJ (18 kcal)","Vet0 g","Koolhydraten4.5 g","Prijs per LT € 3,29","Eiwitten0 g"
"1665082331-84","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Aardappelpartjes kleinverpakking","https://www.ah.nl/producten/product/wi196694/ah-aardappelpartjes-kleinverpakking","0.69","365 kJ (87 kcal)","Vet0.3 g","Koolhydraten18 g","Prijs per KG € 3,45","Eiwitten2 g"
"1665082333-85","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Italiaanse kruiden dressing witte bonen","https://www.ah.nl/producten/product/wi525392/ah-italiaanse-kruiden-dressing-witte-bonen","1.99","686 kJ (165 kcal)","Vet9.3 g","Koolhydraten14 g","Prijs per KG € 12,44","Eiwitten3.8 g"
"1665082335-86","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Balsamicodressing met zwarte bonen","https://www.ah.nl/producten/product/wi525391/ah-balsamicodressing-met-zwarte-bonen","1.99","927 kJ (222 kcal)","Vet12 g","Koolhydraten20 g","Prijs per KG € 12,44","Eiwitten6.6 g"
"1665082338-87","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Iglo Spinazie met alpro","https://www.ah.nl/producten/product/wi500444/iglo-spinazie-met-alpro","2.15","215 kJ (52 kcal)","Vet3.3 g","Koolhydraten1.5 g","Prijs per KG € 4,78","Eiwitten3.1 g"
"1665082340-88","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Hak Rode bieten schijven zoetzuur","https://www.ah.nl/producten/product/wi207532/hak-rode-bieten-schijven-zoetzuur","2.29","161 kJ (38 kcal)","Vet0.1 g","Koolhydraten7.2 g","Prijs per KG € 3,25","Eiwitten0.9 g"
"1665082342-89","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Vijgen","https://www.ah.nl/producten/product/wi164751/ah-vijgen","3.59","1261 kJ (298 kcal)","Vet0.9 g","Koolhydraten64 g","Prijs per KG € 14,36","Eiwitten3.5 g"
"1665082345-90","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Haricot verts","https://www.ah.nl/producten/product/wi124522/ah-haricot-verts","1.35","108 kJ (26 kcal)","Vet0.3 g","Koolhydraten2.9 g","Prijs per KG € 3,97","Eiwitten1.6 g"
"1665082347-91","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Vers groentesap komkommer","https://www.ah.nl/producten/product/wi517420/ah-vers-groentesap-komkommer","2.29","76 kJ (18 kcal)","Vet0 g","Koolhydraten3.6 g","Prijs per LT € 4,58","Eiwitten0.7 g"
"1665082350-92","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","Oatly! Haverspread tomaat & basilicum","https://www.ah.nl/producten/product/wi475221/oatly-haverspread-tomaat-en-basilicum","1.99","926 kJ (224 kcal)","Vet19 g","Koolhydraten9.7 g","Prijs per KG € 13,27","Eiwitten3 g"
"1665082352-93","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Biologisch Bananenchips","https://www.ah.nl/producten/product/wi470028/ah-biologisch-bananenchips","2.69","2220 kJ (535 kcal)","Vet33 g","Koolhydraten54 g","Prijs per KG € 10,76","Eiwitten2 g"
"1665082354-94","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Vers groentesap spinazie avocado appel","https://www.ah.nl/producten/product/wi368209/ah-vers-groentesap-spinazie-avocado-appel","1.89","231 kJ (56 kcal)","Vet3.9 g","Koolhydraten4 g","Prijs per LT € 7,56","Eiwitten0.6 g"
"1665082356-95","https://www.ah.nl/producten/aardappel-groente-fruit?page=34","AH Rawit pepers rood & groen","https://www.ah.nl/producten/product/wi234031/ah-rawit-pepers-rood-en-groen","1.59","128 kJ (30 kcal)","Vet0.3 g","Koolhydraten4.2 g","Prijs per KG € 31,80","Eiwitten1.8 g"
