web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665122642-347","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Johma Pikante kip-kerrie salade","https://www.ah.nl/producten/product/wi184622/johma-pikante-kip-kerrie-salade","2.65","1258 kJ (304 kcal)","Vet27.1 g","Koolhydraten5.3 g","Normale prijs per KG € 15,14","Eiwitten8.8 g"
"1665122644-348","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Streeckgenoten Cornedbeef wapenaar","https://www.ah.nl/producten/product/wi421088/streeckgenoten-cornedbeef-wapenaar","2.63","678 kJ (162 kcal)","Vet7.9 g","Koolhydraten1.9 g","Prijs per KG € 23,90","Eiwitten20.7 g"
"1665122647-349","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Argal Fuet sticks","https://www.ah.nl/producten/product/wi376258/argal-fuet-sticks","2.59","2070 kJ (500 kcal)","Vet44 g","Koolhydraten2 g","Prijs per KG € 17,27","Eiwitten24 g"
"1665122650-350","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Nurishh Plantaardige plakken met chili smaak","https://www.ah.nl/producten/product/wi525326/nurishh-plantaardige-plakken-met-chili-smaak","2.59","null","null","null","Prijs per KG € 21,58","null"
"1665122652-351","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","No Fairytales Salsa spicy jalapeño pittig","https://www.ah.nl/producten/product/wi522409/no-fairytales-salsa-spicy-jalapeno-pittig","2.59","131 kJ (31 kcal)","Vet0.4 g","Koolhydraten4.3 g","Prijs per KG € 15,24","Eiwitten1.1 g"
"1665122654-352","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","No Fairytales Salsa classic mild","https://www.ah.nl/producten/product/wi522408/no-fairytales-salsa-classic-mild","2.59","129 kJ (30 kcal)","Vet0.4 g","Koolhydraten4.3 g","Prijs per KG € 15,24","Eiwitten1.1 g"
"1665122657-353","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Zaanlander Belegen schuitje","https://www.ah.nl/producten/product/wi519137/ah-zaanlander-belegen-schuitje","2.59","1609 kJ (388 kcal)","Vet32 g","Koolhydraten0 g","Normale prijs per KG € 20,72","Eiwitten25 g"
"1665122659-354","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Toscaanse Rib","https://www.ah.nl/producten/product/wi483968/ah-toscaanse-rib","2.59","922 kJ (222 kcal)","Vet16 g","Koolhydraten0.4 g","Prijs per KG € 25,90","Eiwitten19 g"
"1665122661-355","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Streeckgenoten Katenspek","https://www.ah.nl/producten/product/wi484063/streeckgenoten-katenspek","2.59","1291 kJ (311 kcal)","Vet25.7 g","Koolhydraten1 g","Prijs per KG € 21,60","Eiwitten19 g"
"1665122663-356","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Grillworst","https://www.ah.nl/producten/product/wi498023/ah-grillworst","2.59","1103 kJ (266 kcal)","Vet22 g","Koolhydraten3 g","Prijs per KG € 7,40","Eiwitten14 g"
"1665122666-357","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Roasted gehakt","https://www.ah.nl/producten/product/wi493045/ah-roasted-gehakt","2.33","1110 kJ (267 kcal)","Vet21 g","Koolhydraten4.4 g","Normale prijs per KG € 22,50","Eiwitten15 g"
"1665122668-358","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Pizza salami","https://www.ah.nl/producten/product/wi400699/ah-pizza-salami","2.59","1584 kJ (383 kcal)","Vet34 g","Koolhydraten0.2 g","Prijs per KG € 20,72","Eiwitten19 g"
"1665122670-359","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Scharrel kipcervelaat","https://www.ah.nl/producten/product/wi419914/ah-scharrel-kipcervelaat","2.59","1137 kJ (274 kcal)","Vet21 g","Koolhydraten0.2 g","Prijs per KG € 25,90","Eiwitten21 g"
"1665122673-360","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Boerenmetworst","https://www.ah.nl/producten/product/wi419909/ah-boerenmetworst","2.59","410 kcal (1700 kJ)","Vet38 g","Koolhydraten0.2 g","Prijs per KG € 21,59","Eiwitten17 g"
"1665122675-361","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Parrano Snippers robusto","https://www.ah.nl/producten/product/wi470190/parrano-snippers-robusto","2.59","1524 kJ (367 kcal)","Vet27 g","Koolhydraten2.2 g","Prijs per KG € 32,38","Eiwitten28 g"
"1665122677-362","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Le Rustique Brie","https://www.ah.nl/producten/product/wi377107/le-rustique-brie","2.59","1453 kJ (351 kcal)","Vet31 g","Koolhydraten1 g","Prijs per KG € 12,95","Eiwitten17 g"
"1665122679-363","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Kip-kerriesalade","https://www.ah.nl/producten/product/wi376548/ah-kip-kerriesalade","2.59","1159 kJ (280 kcal)","Vet24 g","Koolhydraten7.3 g","Normale prijs per KG € 14,80","Eiwitten8.4 g"
"1665122682-364","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Kip-satésalade","https://www.ah.nl/producten/product/wi376547/ah-kip-satesalade","2.59","1111 kJ (266 kcal)","Vet17 g","Koolhydraten17 g","Normale prijs per KG € 14,80","Eiwitten11 g"
"1665122684-365","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Steneker Friese knakkers","https://www.ah.nl/producten/product/wi177056/steneker-friese-knakkers","2.59","1875 kJ (452 kcal)","Vet37 g","Koolhydraten0.5 g","Prijs per KG € 16,19","Eiwitten29 g"
"1665122686-366","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Linesse Light kaasspread belegen","https://www.ah.nl/producten/product/wi197175/linesse-light-kaasspread-belegen","2.59","677 kJ (162 kcal)","Vet9.1 g","Koolhydraten5 g","Prijs per KG € 12,95","Eiwitten15 g"
"1665122689-367","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Boursin Knoflook & fijne kruiden","https://www.ah.nl/producten/product/wi1983/boursin-knoflook-en-fijne-kruiden","2.59","1632 kJ (395 kcal)","Vet39 g","Koolhydraten3 g","Prijs per KG € 17,27","Eiwitten8 g"
"1665122691-368","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Steneker Groningse knakkers","https://www.ah.nl/producten/product/wi177057/steneker-groningse-knakkers","2.59","1875 kJ (452 kcal)","Vet37 g","Koolhydraten0.5 g","Prijs per KG € 16,19","Eiwitten29 g"
"1665122693-369","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Fish Tales Gerookte zalmsalade","https://www.ah.nl/producten/product/wi515261/fish-tales-gerookte-zalmsalade","2.55","1373 kJ (332 kcal)","Vet31 g","Koolhydraten4.1 g","Normale prijs per KG € 20,40","Eiwitten8.3 g"
"1665122695-370","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Fish Tales Tonijnsalade","https://www.ah.nl/producten/product/wi515259/fish-tales-tonijnsalade","2.55","1472 kJ (356 kcal)","Vet32 g","Koolhydraten2.8 g","Normale prijs per KG € 20,40","Eiwitten14 g"
"1665122698-371","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Maza Hoemoes paprika oregano","https://www.ah.nl/producten/product/wi479539/maza-hoemoes-paprika-oregano","2.55","1089 kJ (263 kcal)","Vet23.4 g","Koolhydraten7.2 g","Normale prijs per KG € 12,75","Eiwitten5.9 g"
"1665122701-372","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Vegetarische Slager Vegan petit pate","https://www.ah.nl/producten/product/wi412823/vegetarische-slager-vegan-petit-pate","2.55","1265 kJ (302 kcal)","Vet26.8 g","Koolhydraten9.7 g","Prijs per KG € 21,25","Eiwitten4.7 g"
"1665122703-373","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Wahid Goudse kaas jong 48+ plakken","https://www.ah.nl/producten/product/wi197815/wahid-goudse-kaas-jong-48-plakken","2.55","1494 kJ (357 kcal)","Vet29.9 g","Koolhydraten0 g","Prijs per KG € 12,75","Eiwitten22.8 g"
"1665122705-374","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","La Vache Qui Rit Cheez dippers","https://www.ah.nl/producten/product/wi123135/la-vache-qui-rit-cheez-dippers","2.55","1172 kJ (281 kcal)","Vet15.5 g","Koolhydraten24.5 g","Prijs per KG € 14,57","Eiwitten10 g"
"1665122708-375","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Geitenkaas bel licht pittig 50+ geraspt","https://www.ah.nl/producten/product/wi140099/ah-geitenkaas-bel-licht-pittig-50-geraspt","2.55","1683 kJ (406 kcal)","Vet34 g","Koolhydraten2 g","Prijs per KG € 17,00","Eiwitten23 g"
"1665122710-376","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Président Crème de brie","https://www.ah.nl/producten/product/wi154995/president-creme-de-brie","2.55","1189 kJ (287 kcal)","Vet25 g","Koolhydraten1.5 g","Prijs per KG € 20,40","Eiwitten14 g"
"1665122712-377","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Streeckgenoten Herfstrollade","https://www.ah.nl/producten/product/wi534836/streeckgenoten-herfstrollade","2.52","801 kJ (192 kcal)","Vet11 g","Koolhydraten7.7 g","Prijs per KG € 22,90","Eiwitten15 g"
