web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665133985-946","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","BioToday Vegan choco bar karamel","https://www.ah.nl/producten/product/wi507918/biotoday-vegan-choco-bar-karamel","3.15","1911 kJ (457 kcal)","Vet22 g","Koolhydraten52 g","Prijs per KG € 26,25","Eiwitten8 g"
"1665133988-947","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Glutenvrij Vezelrijke haverpops","https://www.ah.nl/producten/product/wi494098/ah-glutenvrij-vezelrijke-haverpops","2.99","1685 kJ (400 kcal)","Vet7.3 g","Koolhydraten70 g","Prijs per KG € 12,46","Eiwitten10 g"
"1665133991-948","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Mister Kitchen's Veggie spread & dip chili paprika","https://www.ah.nl/producten/product/wi429348/mister-kitchen-s-veggie-spread-en-dip-chili-paprika","3.39","416 kJ (100 kcal)","Vet5.2 g","Koolhydraten8.3 g","Prijs per KG € 12,56","Eiwitten3.2 g"
"1665133993-949","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Emco Granola chocolade amandel","https://www.ah.nl/producten/product/wi407817/emco-granola-chocolade-amandel","3.59","1674 kJ (400 kcal)","Vet16 g","Koolhydraten59 g","Prijs per KG € 10,56","Eiwitten5.4 g"
"1665133996-950","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Beemster Oud 30+ plakken","https://www.ah.nl/producten/product/wi198070/beemster-oud-30-plakken","4.81","1294 kJ (340 kcal)","Vet20 g","Koolhydraten0 g","Prijs per KG € 21,85","Eiwitten33 g"
"1665133998-951","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Beemster Oud 48+ plakken","https://www.ah.nl/producten/product/wi197941/beemster-oud-48-plakken","5.81","1672 kJ (404 kcal)","Vet33 g","Koolhydraten0 g","Prijs per KG € 22,35","Eiwitten26 g"
"1665134000-952","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Ontbijt amandel abrikoosmix","https://www.ah.nl/producten/product/wi500157/ah-ontbijt-amandel-abrikoosmix","2.99","2082 kJ (500 kcal)","Vet33 g","Koolhydraten30 g","Prijs per KG € 11,73","Eiwitten17 g"
"1665134003-953","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","BioToday Edelgistvlokken","https://www.ah.nl/producten/product/wi398402/biotoday-edelgistvlokken","4.99","1408 kJ (336 kcal)","Vet6 g","Koolhydraten28 g","Prijs per KG € 43,39","Eiwitten30 g"
"1665134005-954","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Kellogg's Zimmy kaneelsterren","https://www.ah.nl/producten/product/wi500263/kellogg-s-zimmy-kaneelsterren","3.49","1674 kJ (396 kcal)","Vet3.5 g","Koolhydraten80 g","Prijs per KG € 10,58","Eiwitten7.9 g"
"1665134008-955","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Yespers Crackers Cashew & Bierbostel","https://www.ah.nl/producten/product/wi483482/yespers-crackers-cashew-en-bierbostel","2.79","1875 kJ (447 kcal)","Vet24.4 g","Koolhydraten36.8 g","Prijs per KG € 15,94","Eiwitten16.1 g"
"1665134010-956","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Schär Choco balls glutenvrij","https://www.ah.nl/producten/product/wi482482/schar-choco-balls-glutenvrij","3.89","1601 kJ (378 kcal)","Vet2.5 g","Koolhydraten78 g","Prijs per KG € 15,56","Eiwitten8.4 g"
"1665134013-957","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Mister Kitchen's Pindakaas zeezout karamel palmolievrij","https://www.ah.nl/producten/product/wi413601/mister-kitchen-s-pindakaas-zeezout-karamel-palmolievrij","3.89","2231 kJ (680 kcal)","Vet43.6 g","Koolhydraten22.9 g","Prijs per KG € 12,97","Eiwitten19.5 g"
"1665134015-958","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Smaakt Boekweit bio","https://www.ah.nl/producten/product/wi371144/smaakt-boekweit-bio","3.99","1647 kJ (390 kcal)","Vet3.4 g","Koolhydraten72 g","Prijs per KG € 9,98","Eiwitten13 g"
"1665134019-959","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Gatenkaas 45+ stuk","https://www.ah.nl/producten/product/wi173447/ah-gatenkaas-45-stuk","5.44","1532 kJ (369 kcal)","Vet29 g","Koolhydraten0 g","Normale prijs per KG € 12,99","Eiwitten27 g"
"1665134021-960","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Streeckgenoten Grijze balkenbrij","https://www.ah.nl/producten/product/wi534835/streeckgenoten-grijze-balkenbrij","6.45","1033 kJ (248 kcal)","Vet17 g","Koolhydraten16 g","Prijs per KG € 12,90","Eiwitten6.5 g"
"1665134023-961","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Grenade Carb killa fudged up","https://www.ah.nl/producten/product/wi519520/grenade-carb-killa-fudged-up","2.95","1614 kJ (387 kcal)","Vet17 g","Koolhydraten29 g","Prijs per KG € 49,17","Eiwitten34 g"
"1665134026-962","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Biologisch Olijfolie cracker","https://www.ah.nl/producten/product/wi518057/ah-biologisch-olijfolie-cracker","2.59","1775 kJ (423 kcal)","Vet15 g","Koolhydraten59 g","Prijs per KG € 12,95","Eiwitten11 g"
"1665134029-963","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Ontbijt walnoot rozijnmix","https://www.ah.nl/producten/product/wi500156/ah-ontbijt-walnoot-rozijnmix","2.99","1862 kJ (445 kcal)","Vet21 g","Koolhydraten54 g","Prijs per KG € 13,29","Eiwitten7.2 g"
"1665134032-964","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Goudse oud 48+ vacuum stuk","https://www.ah.nl/producten/product/wi500012/goudse-oud-48-vacuum-stuk","5.00","1700 kJ (410 kcal)","Vet34 g","Koolhydraten0 g","Prijs per KG € 14,08","Eiwitten26 g"
"1665134034-965","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Zaanlander Oud 48+ stuk","https://www.ah.nl/producten/product/wi498746/ah-zaanlander-oud-48-stuk","2.62","1754 kJ (423 kcal)","Vet35 g","Koolhydraten0 g","Normale prijs per KG € 13,89","Eiwitten27 g"
"1665134037-966","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Glutenvrij Vezelrijke kaascrackers","https://www.ah.nl/producten/product/wi494117/ah-glutenvrij-vezelrijke-kaascrackers","2.99","1835 kJ (439 kcal)","Vet21 g","Koolhydraten42 g","Prijs per KG € 17,09","Eiwitten16 g"
"1665134039-967","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Hero Jam minder zoet bosvruchten","https://www.ah.nl/producten/product/wi532218/hero-jam-minder-zoet-bosvruchten","2.69","528 kJ (124 kcal)","Vet< 0.5 g","Koolhydraten28 g","Prijs per KG € 8,28","Eiwitten0.7 g"
"1665134043-968","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Snelle Jelle Granola noten","https://www.ah.nl/producten/product/wi516735/snelle-jelle-granola-noten","2.99","1764 kJ (422 kcal)","Vet16 g","Koolhydraten52 g","Prijs per KG € 6,64","Eiwitten10 g"
"1665134045-969","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Calvé Pindakaas 100% pindas grof","https://www.ah.nl/producten/product/wi511080/calve-pindakaas-100-pindas-grof","5.75","601 kcal (2515 kJ)","Vet48 g","Koolhydraten12 g","Prijs per KG € 9,58","Eiwitten27 g"
"1665134051-970","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Biologisch Amandelen ongebrand","https://www.ah.nl/producten/product/wi469385/ah-biologisch-amandelen-ongebrand","7.79","2535 kJ (615 kcal)","Vet52 g","Koolhydraten6 g","Prijs per KG € 19,48","Eiwitten26 g"
"1665134054-971","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Brinta Oergranen","https://www.ah.nl/producten/product/wi417143/brinta-oergranen","2.99","327 kcal (1368 kJ)","Vet2.8 g","Koolhydraten63 g","Prijs per KG € 6,64","Eiwitten11 g"
"1665134056-972","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Smaakt Boekweitvlokken biologisch","https://www.ah.nl/producten/product/wi225011/smaakt-boekweitvlokken-biologisch","3.99","1466 kJ (346 kcal)","Vet1.7 g","Koolhydraten71 g","Prijs per KG € 7,98","Eiwitten9.8 g"
"1665134059-973","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Streeckgenoten Herfstrollade","https://www.ah.nl/producten/product/wi534836/streeckgenoten-herfstrollade","2.52","801 kJ (192 kcal)","Vet11 g","Koolhydraten7.7 g","Prijs per KG € 22,90","Eiwitten15 g"
"1665134062-974","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Streeckgenoten Pepercervelaat","https://www.ah.nl/producten/product/wi521907/streeckgenoten-pepercervelaat","3.18","1295 kJ (313 kcal)","Vet26 g","Koolhydraten1 g","Prijs per KG € 26,50","Eiwitten18 g"
"1665134064-975","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Tasty Basics Repen blauwe bes en kokos","https://www.ah.nl/producten/product/wi518770/tasty-basics-repen-blauwe-bes-en-kokos","3.29","2190 kJ (523 kcal)","Vet35 g","Koolhydraten28 g","Prijs per KG € 23,84","Eiwitten17 g"
"1665134067-976","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Zonnatura Muesli proteine","https://www.ah.nl/producten/product/wi516890/zonnatura-muesli-proteine","2.02","1602 kJ (381 kcal)","Vet12 g","Koolhydraten41 g","Normale prijs per KG € 7,17","Eiwitten21 g"
"1665134069-977","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Barebells Protein bar white salty peanut","https://www.ah.nl/producten/product/wi516340/barebells-protein-bar-white-salty-peanut","2.59","1585 kJ (380 kcal)","Vet17 g","Koolhydraten26 g","Prijs per KG € 47,09","Eiwitten36 g"
"1665134071-978","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Raw Organic Food Cacao antioxidant poeder","https://www.ah.nl/producten/product/wi225021/raw-organic-food-cacao-antioxidant-poeder","3.75","1342 kJ (323 kcal)","Vet11 g","Koolhydraten18 g","Prijs per KG € 37,50","Eiwitten21 g"
"1665134074-979","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Excellent Filet d'Ardenne","https://www.ah.nl/producten/product/wi519292/ah-excellent-filet-d-ardenne","2.89","602 kJ (143 kcal)","Vet3 g","Koolhydraten0.9 g","Prijs per KG € 28,90","Eiwitten28 g"
"1665134076-980","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Fish Tales Gerookte zalmsalade","https://www.ah.nl/producten/product/wi515261/fish-tales-gerookte-zalmsalade","2.55","1373 kJ (332 kcal)","Vet31 g","Koolhydraten4.1 g","Normale prijs per KG € 20,40","Eiwitten8.3 g"
"1665134079-981","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Jordans Crunchy naturel granola","https://www.ah.nl/producten/product/wi508451/jordans-crunchy-naturel-granola","2.99","1734 kJ (412 kcal)","Vet10.6 g","Koolhydraten66.2 g","Prijs per KG € 5,98","Eiwitten9.6 g"
"1665134081-982","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Ontbijt hennepzaad","https://www.ah.nl/producten/product/wi500149/ah-ontbijt-hennepzaad","2.69","2429 kJ (587 kcal)","Vet50 g","Koolhydraten3.5 g","Prijs per KG € 17,93","Eiwitten28 g"
"1665134084-983","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bonne Maman Rode vruchten","https://www.ah.nl/producten/product/wi493471/bonne-maman-rode-vruchten","3.55","165 kcal (699 kJ)","Vet0.2 g","Koolhydraten39 g","Prijs per KG € 10,60","Eiwitten0.6 g"
"1665134086-984","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","St. Dalfour Vruchtenspread Cranberry Blauwe Bes","https://www.ah.nl/producten/product/wi326912/st-dalfour-vruchtenspread-cranberry-blauwe-bes","3.19","884 kJ (208 kcal)","Vet0 g","Koolhydraten52 g","Prijs per KG € 11,23","Eiwitten0 g"
"1665134089-985","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Hollandia Matzes naturel","https://www.ah.nl/producten/product/wi111093/hollandia-matzes-naturel","2.69","1599 kJ (377 kcal)","Vet1 g","Koolhydraten79 g","Prijs per KG € 13,45","Eiwitten11 g"
"1665134091-986","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Fish Tales Tonijnsalade","https://www.ah.nl/producten/product/wi515259/fish-tales-tonijnsalade","2.55","1472 kJ (356 kcal)","Vet32 g","Koolhydraten2.8 g","Normale prijs per KG € 20,40","Eiwitten14 g"
"1665134094-987","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Excellent Jamon de cebo de campo iberico","https://www.ah.nl/producten/product/wi497905/ah-excellent-jamon-de-cebo-de-campo-iberico","4.99","1205 kJ (290 kcal)","Vet21 g","Koolhydraten0.2 g","Prijs per KG € 71,29","Eiwitten25 g"
"1665134096-988","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bonne Maman Aardbeien frambozen","https://www.ah.nl/producten/product/wi497542/bonne-maman-aardbeien-frambozen","3.29","2.4 g","Vet0.1 g","Koolhydraten39 g","Prijs per KG € 9,82","Eiwitten0.5 g"
"1665134099-989","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Pernigotti Hazelnootpasta puur","https://www.ah.nl/producten/product/wi479172/pernigotti-hazelnootpasta-puur","5.49","2202 kJ (528 kcal)","Vet32 g","Koolhydraten50 g","Prijs per KG € 15,69","Eiwitten6.5 g"
"1665134101-990","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Smaakt Speltmuesli extra","https://www.ah.nl/producten/product/wi451890/smaakt-speltmuesli-extra","3.69","1824 kJ (436 kcal)","Vet19 g","Koolhydraten49 g","Prijs per KG € 7,77","Eiwitten14 g"
"1665134103-991","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Zaanlander Oud 35+ stuk","https://www.ah.nl/producten/product/wi440460/ah-zaanlander-oud-35-stuk","4.42","1378 kJ (331 kcal)","Vet23 g","Koolhydraten0 g","Normale prijs per KG € 20,89","Eiwitten31 g"
"1665134107-992","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Mister Kitchen's Pindakaas super crunchy palmolievrij","https://www.ah.nl/producten/product/wi413602/mister-kitchen-s-pindakaas-super-crunchy-palmolievrij","3.69","2409 kJ (576.5 kcal)","Vet47.1 g","Koolhydraten12.6 g","Prijs per KG € 12,30","Eiwitten25.5 g"
"1665134109-993","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","St. Dalfour Vruchtenspread Bramen","https://www.ah.nl/producten/product/wi321695/st-dalfour-vruchtenspread-bramen","3.19","914 kJ (215 kcal)","Vet0 g","Koolhydraten52 g","Prijs per KG € 11,23","Eiwitten0.6 g"
"1665134112-994","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","St. Dalfour Vruchtenspread Abrikozen","https://www.ah.nl/producten/product/wi284261/st-dalfour-vruchtenspread-abrikozen","3.19","906 kJ (213 kcal)","Vet0.3 g","Koolhydraten52 g","Prijs per KG € 11,19","Eiwitten0 g"
"1665134114-995","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","St. Dalfour Vruchtenspread Framboos","https://www.ah.nl/producten/product/wi284251/st-dalfour-vruchtenspread-framboos","3.19","927 kJ (218 kcal)","Vet0.4 g","Koolhydraten52 g","Prijs per KG € 11,23","Eiwitten0.6 g"
"1665134117-996","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bonne Maman Abrikozen confiture","https://www.ah.nl/producten/product/wi195645/bonne-maman-abrikozen-confiture","3.75","0 g","Vet0.1 g","Koolhydraten59 g","Normale prijs per KG € 7,40","Eiwitten0.5 g"
"1665134119-997","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Grenade Carb killa peanut nutter","https://www.ah.nl/producten/product/wi519517/grenade-carb-killa-peanut-nutter","2.95","1555 kJ (373 kcal)","Vet16 g","Koolhydraten26 g","Prijs per KG € 49,17","Eiwitten35 g"
"1665134122-998","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bonne Maman Hazelnootpasta","https://www.ah.nl/producten/product/wi519413/bonne-maman-hazelnootpasta","2.99","551 kcal (2299 kJ)","Vet34 g","Koolhydraten53 g","Prijs per KG € 11,96","Eiwitten6.7 g"
"1665134124-999","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Tasty Basics Beschuit zonnebloem- en pompoenpitten","https://www.ah.nl/producten/product/wi518140/tasty-basics-beschuit-zonnebloem-en-pompoenpitten","2.69","1711 kJ (409 kcal)","Vet15 g","Koolhydraten44 g","Prijs per KG € 16,01","Eiwitten20 g"
"1665134127-1000","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Quaker Colours mango, blueberry & pumpkin seeds","https://www.ah.nl/producten/product/wi508386/quaker-colours-mango-blueberry-en-pumpkin-seeds","3.89","1854 kJ (442 kcal)","Vet16 g","Koolhydraten63 g","Prijs per KG € 8,64","Eiwitten7.7 g"
"1665134129-1001","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Sunny Via Agavesiroop knijpfles","https://www.ah.nl/producten/product/wi474664/sunny-via-agavesiroop-knijpfles","4.29","1315 kJ (310 kcal)","Vet0.5 g","Koolhydraten76 g","Prijs per KG € 12,26","Eiwitten0 g"
"1665134132-1002","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Quaker Colours orange, apple and raspberry","https://www.ah.nl/producten/product/wi508385/quaker-colours-orange-apple-and-raspberry","3.89","1834 kJ (438 kcal)","Vet15 g","Koolhydraten64 g","Prijs per KG € 8,64","Eiwitten7.2 g"
"1665134134-1003","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Eat Natural Absolutely nuts","https://www.ah.nl/producten/product/wi500175/eat-natural-absolutely-nuts","4.25","2030 kJ (488 kcal)","Vet29.2 g","Koolhydraten37.3 g","Prijs per KG € 10,00","Eiwitten14 g"
"1665134137-1004","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Zonnatura Muesli appel kaneel glutenvrij","https://www.ah.nl/producten/product/wi455999/zonnatura-muesli-appel-kaneel-glutenvrij","3.14","1576 kJ (374 kcal)","Vet7.6 g","Koolhydraten59 g","Normale prijs per KG € 11,17","Eiwitten13 g"
"1665134139-1005","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Smaakt Volkoren havervlokken","https://www.ah.nl/producten/product/wi364890/smaakt-volkoren-havervlokken","5.75","1578 kJ (374 kcal)","Vet7.3 g","Koolhydraten61 g","Prijs per KG € 3,83","Eiwitten13 g"
"1665134141-1006","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Streeckgenoten Biologische boterhamworst","https://www.ah.nl/producten/product/wi521063/streeckgenoten-biologische-boterhamworst","3.11","818 kJ (197 kcal)","Vet15 g","Koolhydraten0.4 g","Prijs per KG € 25,90","Eiwitten15 g"
"1665134144-1007","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Biologisch Krokante muesli chocolade & hazelnoot","https://www.ah.nl/producten/product/wi508381/ah-biologisch-krokante-muesli-chocolade-en-hazelnoot","2.65","1905 kJ (454 kcal)","Vet17 g","Koolhydraten63 g","Prijs per KG € 7,57","Eiwitten9.1 g"
"1665134146-1008","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Hummus truffel","https://www.ah.nl/producten/product/wi505570/ah-hummus-truffel","2.75","965 kJ (234 kcal)","Vet18 g","Koolhydraten5.2 g","Prijs per KG € 15,71","Eiwitten7.2 g"
"1665134148-1009","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Melvita Acacia met bloemenhoning","https://www.ah.nl/producten/product/wi461687/melvita-acacia-met-bloemenhoning","3.99","1369 kJ (325 kcal)","Vet0 g","Koolhydraten80.5 g","Prijs per KG € 15,96","Eiwitten0.4 g"
"1665134151-1010","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Smaeck Creme Americain Mediterraan","https://www.ah.nl/producten/product/wi451317/smaeck-creme-americain-mediterraan","2.99","1209 kJ (292 kcal)","Vet24.1 g","Koolhydraten6.1 g","Prijs per KG € 19,93","Eiwitten10.6 g"
"1665134153-1011","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Zaanlander Extra belegen 35+ stuk","https://www.ah.nl/producten/product/wi417019/ah-zaanlander-extra-belegen-35-stuk","4.75","1324 kJ (318 kcal)","Vet22 g","Koolhydraten0 g","Normale prijs per KG € 20,89","Eiwitten30 g"
"1665134156-1012","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Edam Holland Jong 40+ bol","https://www.ah.nl/producten/product/wi203201/edam-holland-jong-40-bol","13.58","null","null","null","Prijs per KG € 8,49","null"
"1665134158-1013","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Meester & Zn. filet pakket","https://www.ah.nl/producten/product/wi523128/meester-en-zn-filet-pakket","4.24","null","null","null","null","null"
"1665134160-1014","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Holie Glutenvrije granola protein crunch","https://www.ah.nl/producten/product/wi507097/holie-glutenvrije-granola-protein-crunch","3.99","1864 kJ (448 kcal)","Vet25.6 g","Koolhydraten28.3 g","Prijs per KG € 11,40","Eiwitten20 g"
"1665134163-1015","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Nature Valley Fruit & nut cranberry noten mueslireep","https://www.ah.nl/producten/product/wi492665/nature-valley-fruit-en-nut-cranberry-noten-mueslireep","3.09","1753 kJ (417 kcal)","Vet12.7 g","Koolhydraten63.6 g","Prijs per KG € 25,75","Eiwitten8.4 g"
"1665134165-1016","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Belegen 48+ stuk","https://www.ah.nl/producten/product/wi460437/belegen-48-stuk","4.00","1555 kJ (375 kcal)","Vet31 g","Koolhydraten0 g","Prijs per KG € 11,08","Eiwitten24 g"
"1665134167-1017","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Goudse jong belegen 35+ plakken","https://www.ah.nl/producten/product/wi429069/ah-goudse-jong-belegen-35-plakken","3.50","1128 kJ (271 kcal)","Vet19 g","Koolhydraten0 g","Normale prijs per KG € 16,89","Eiwitten25 g"
"1665134170-1018","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bonne Maman Aardbeien en bosaardbeien confiture","https://www.ah.nl/producten/product/wi224766/bonne-maman-aardbeien-en-bosaardbeien-confiture","3.25","1.2 g","Vet0.1 g","Koolhydraten59 g","Prijs per KG € 8,78","Eiwitten0.4 g"
"1665134172-1019","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Kellogg's Tresor chocolade hazelnotensmaak","https://www.ah.nl/producten/product/wi516887/kellogg-s-tresor-chocolade-hazelnotensmaak","4.25","0.91 mg","Vet15 g21%","Koolhydraten71 g27%","Prijs per KG € 10,37","Eiwitten6.6 g13%"
"1665134174-1020","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Jordans Crunchy granola simply","https://www.ah.nl/producten/product/wi500143/jordans-crunchy-granola-simply","2.99","1759 kJ (418 kcal)","Vet11.2 g","Koolhydraten65.6 g","Prijs per KG € 3,99","Eiwitten10.2 g"
"1665134177-1021","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Jordans Crunchy granola fruit & nut","https://www.ah.nl/producten/product/wi410051/jordans-crunchy-granola-fruit-en-nut","3.99","1749 kJ (416 kcal)","Vet11.6 g","Koolhydraten65.5 g","Prijs per KG € 5,32","Eiwitten9 g"
"1665134180-1022","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","St. Dalfour Vruchtenspread Zwarte Kers","https://www.ah.nl/producten/product/wi284255/st-dalfour-vruchtenspread-zwarte-kers","3.19","905 kJ (213 kcal)","Vet0 g","Koolhydraten52 g","Prijs per KG € 11,23","Eiwitten0.5 g"
"1665134183-1023","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Vocking Leverworst","https://www.ah.nl/producten/product/wi188697/vocking-leverworst","2.99","1230 kJ (296 kcal)","Vet20.4 g","Koolhydraten14.6 g","Prijs per KG € 5,98","Eiwitten13.1 g"
"1665134186-1024","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Hummus pumpkin spice","https://www.ah.nl/producten/product/wi531823/ah-hummus-pumpkin-spice","2.75","642 kJ (155 kcal)","Vet9.2 g","Koolhydraten8.7 g","Prijs per KG € 15,71","Eiwitten4.8 g"
