web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665128644-230","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Mix voor muffins chocolade","https://www.ah.nl/producten/product/wi196934/dr-oetker-mix-voor-muffins-chocolade","3.19","1718 kJ (411 kcal)","Vet21 g","Koolhydraten47 g","Normale prijs per KG € 9,25","Eiwitten6.7 g"
"1665128646-231","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Wat lekkers bij de koffiepakket","https://www.ah.nl/producten/product/wi538382/koopmans-wat-lekkers-bij-de-koffiepakket","9.68","null","null","null","null","null"
"1665128649-232","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Schnitzer Bread'n toast rustic","https://www.ah.nl/producten/product/wi495976/schnitzer-bread-n-toast-rustic","4.49","828 kJ (196 kcal)","Vet3.5 g","Koolhydraten36 g","Prijs per KG € 10,44","Eiwitten2.8 g"
"1665128651-233","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Doves Farm Freee self raising white flour","https://www.ah.nl/producten/product/wi494147/doves-farm-freee-self-raising-white-flour","4.69","1480 kJ (348 kcal)","Vet1.1 g","Koolhydraten80 g","Prijs per KG € 4,69","Eiwitten4.6 g"
"1665128654-234","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Stracciatella cake met stukjes chocolade","https://www.ah.nl/producten/product/wi483452/koopmans-stracciatella-cake-met-stukjes-chocolade","1.95","1626 kJ (389 kcal)","Vet20 g","Koolhydraten48 g","Normale prijs per KG € 4,64","Eiwitten5.3 g"
"1665128656-235","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Voila Rolfondant wit","https://www.ah.nl/producten/product/wi407549/voila-rolfondant-wit","1.05","1675 kJ (396 kcal)","Vet5.5 g","Koolhydraten86.8 g","Prijs per KG € 7,00","Eiwitten0 g"
"1665128658-236","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Decoratiestiften kleur","https://www.ah.nl/producten/product/wi228600/dr-oetker-decoratiestiften-kleur","3.25","1631 kJ (386 kcal)","Vet6.1 g","Koolhydraten82 g","null","Eiwitten0.1 g"
"1665128661-237","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Smaakt Arrowroot poeder","https://www.ah.nl/producten/product/wi227679/smaakt-arrowroot-poeder","2.99","1478 kJ (348 kcal)","Vet0.1 g","Koolhydraten85 g","Prijs per KG € 14,95","Eiwitten0.3 g"
"1665128663-238","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Decoratiebloemetjes van eetpapier","https://www.ah.nl/producten/product/wi196961/dr-oetker-decoratiebloemetjes-van-eetpapier","2.35","1505 kJ (354 kcal)","Vet0.5 g","Koolhydraten87 g","Normale prijs per KG € 783,33","Eiwitten0.2 g"
"1665128666-239","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Vegan cake","https://www.ah.nl/producten/product/wi505600/koopmans-vegan-cake","2.25","1556 kJ (371 kcal)","Vet16 g","Koolhydraten51 g","Normale prijs per KG € 4,59","Eiwitten4.9 g"
"1665128668-240","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Yespers Crackers Spelt & Bierbostel","https://www.ah.nl/producten/product/wi483483/yespers-crackers-spelt-en-bierbostel","2.79","1870 kJ (446 kcal)","Vet24.9 g","Koolhydraten34.1 g","Prijs per KG € 15,94","Eiwitten18.2 g"
"1665128670-241","https://www.ah.nl/producten/bakkerij-en-banket?page=40","De Maro Chocolate bomb deeg","https://www.ah.nl/producten/product/wi477947/de-maro-chocolate-bomb-deeg","2.95","1921 kJ (429 kcal)","Vet23.9 g","Koolhydraten53.1 g","Prijs per KG € 9,83","Eiwitten6.1 g"
"1665128673-242","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Picard Mini appeltaartjes","https://www.ah.nl/producten/product/wi429292/picard-mini-appeltaartjes","4.10","1137 kJ (272 kcal)","Vet15 g22%","Koolhydraten30 g12%","Prijs per KG € 24,12","Eiwitten2.5 g5%"
"1665128676-243","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Spuitzak met 3 kunststofmondjes","https://www.ah.nl/producten/product/wi413907/ah-spuitzak-met-3-kunststofmondjes","1.49","null","null","null","null","null"
"1665128678-244","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Smaakt Amandelmeel","https://www.ah.nl/producten/product/wi225015/smaakt-amandelmeel","6.69","2619 kJ (633 kcal)","Vet52 g","Koolhydraten16 g","Prijs per KG € 33,45","Eiwitten22 g"
"1665128680-245","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Wintercake","https://www.ah.nl/producten/product/wi526138/koopmans-wintercake","2.49","1689 kJ (403 kcal)","Vet18 g","Koolhydraten55 g","Prijs per KG € 5,08","Eiwitten3.9 g"
"1665128682-246","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Choco spritsen","https://www.ah.nl/producten/product/wi515732/ah-choco-spritsen","2.99","2017 kJ (483 kcal)","Vet29 g","Koolhydraten50 g","null","Eiwitten4.4 g"
"1665128685-247","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Verkade Kookchocolade 74% cacao","https://www.ah.nl/producten/product/wi510684/verkade-kookchocolade-74-cacao","3.89","2369 kJ (566 kcal)","Vet43.9 g","Koolhydraten26.4 g","Prijs per KG € 19,45","Eiwitten8.7 g"
"1665128687-248","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Glutenvrij Pistolets meerzaden","https://www.ah.nl/producten/product/wi509349/ah-glutenvrij-pistolets-meerzaden","1.99","1326 kJ (315 kcal)","Vet8.5 g","Koolhydraten50 g","null","Eiwitten6.9 g"
"1665128689-249","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Sesam crackers","https://www.ah.nl/producten/product/wi508478/ah-sesam-crackers","0.99","2045 kJ (489 kcal)","Vet24 g","Koolhydraten59 g","null","Eiwitten7.3 g"
"1665128692-250","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Lijnzaad","https://www.ah.nl/producten/product/wi492704/ah-lijnzaad","1.34","2103 kJ (510 kcal)","Vet42 g","Koolhydraten1.6 g","Normale prijs per KG € 14,32","Eiwitten18 g"
"1665128694-251","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Ongebrande amandelen","https://www.ah.nl/producten/product/wi164742/ah-ongebrande-amandelen","1.91","2534 kJ (613 kcal)","Vet52 g","Koolhydraten6 g","Normale prijs per KG € 25,50","Eiwitten26 g"
"1665128696-252","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Dino taart","https://www.ah.nl/producten/product/wi537034/ah-dino-taart","15.00","1951 kJ (469 kcal)","Vet33 g","Koolhydraten39 g","null","Eiwitten3.5 g"
"1665128699-253","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Monin Coffee syrups set premium","https://www.ah.nl/producten/product/wi521141/monin-coffee-syrups-set-premium","6.49","340 kcal (1422 kJ)","Vet0 g","Koolhydraten84.1 g","Prijs per LT € 43,27","Eiwitten0 g"
"1665128701-254","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Sunny Fruit Have a ball snack cherry & hazelnut","https://www.ah.nl/producten/product/wi518746/sunny-fruit-have-a-ball-snack-cherry-en-hazelnut","2.24","1532 kJ (366 kcal)","Vet9.1 g","Koolhydraten64 g","Normale prijs per KG € 23,73","Eiwitten3.7 g"
"1665128703-255","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Fruut Crispy apple with cinnamon","https://www.ah.nl/producten/product/wi518705/fruut-crispy-apple-with-cinnamon","0.99","1510 kJ (357 kcal)","Vet< 0.5 g","Koolhydraten80 g","Prijs per KG € 49,50","Eiwitten1.7 g"
"1665128706-256","https://www.ah.nl/producten/bakkerij-en-banket?page=40","By Soenil Surinaams platbrood","https://www.ah.nl/producten/product/wi518437/by-soenil-surinaams-platbrood","2.27","993 kJ (234 kcal)","Vet1.6 g","Koolhydraten45.6 g","Normale prijs per KG € 10,53","Eiwitten8.3 g"
"1665128708-257","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Biologisch Volkoren speltvlokken","https://www.ah.nl/producten/product/wi475246/ah-biologisch-volkoren-speltvlokken","1.99","1472 kJ (348 kcal)","Vet2.6 g","Koolhydraten64 g","Prijs per KG € 3,98","Eiwitten13 g"
"1665128710-258","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Homemade Tompoucen","https://www.ah.nl/producten/product/wi474408/homemade-tompoucen","2.85","956 kJ (228 kcal)","Vet8.4 g","Koolhydraten35.1 g","Prijs per KG € 10,84","Eiwitten2.7 g"
"1665128712-259","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Gedroogde vijgen","https://www.ah.nl/producten/product/wi243875/ah-gedroogde-vijgen","2.99","1086 kJ (257 kcal)","Vet0.9 g","Koolhydraten54 g","Prijs per KG € 13,00","Eiwitten3.3 g"
"1665128715-260","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Swallow Globe Brand Agar powder","https://www.ah.nl/producten/product/wi235296/swallow-globe-brand-agar-powder","1.09","1520 kJ (363 kcal)","Vet0 g","Koolhydraten90.5 g","Prijs per KG € 155,71","Eiwitten0.2 g"
"1665128717-261","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Amandel aroma","https://www.ah.nl/producten/product/wi228595/dr-oetker-amandel-aroma","1.29","null","null","null","Prijs per LT € 33,95","null"
"1665128719-262","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Salted caramel slofjes","https://www.ah.nl/producten/product/wi537031/ah-salted-caramel-slofjes","3.50","1485 kJ (356 kcal)","Vet21 g","Koolhydraten38 g","null","Eiwitten3.3 g"
"1665128722-263","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Cookie & cream slofjes","https://www.ah.nl/producten/product/wi537030/ah-cookie-en-cream-slofjes","3.50","1882 kJ (451 kcal)","Vet28 g","Koolhydraten45 g","null","Eiwitten3.9 g"
"1665128724-264","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Vegatine","https://www.ah.nl/producten/product/wi526142/dr-oetker-vegatine","1.99","null","null","null","Prijs per KG € 124,38","null"
"1665128727-265","https://www.ah.nl/producten/bakkerij-en-banket?page=40","By Soenil Bananenchips","https://www.ah.nl/producten/product/wi518435/by-soenil-bananenchips","2.49","2264 kJ (541 kcal)","Vet34 g","Koolhydraten56 g","Prijs per KG € 24,90","Eiwitten1.8 g"
"1665128729-266","https://www.ah.nl/producten/bakkerij-en-banket?page=40","By Soenil Surinaams platbrood knoflook & koriander","https://www.ah.nl/producten/product/wi518427/by-soenil-surinaams-platbrood-knoflook-en-koriander","2.33","1059 kJ (251 kcal)","Vet4.5 g","Koolhydraten43 g","Normale prijs per KG € 10,81","Eiwitten8.1 g"
"1665128731-267","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Glutenvrij Mix afbakbroodjes","https://www.ah.nl/producten/product/wi509336/ah-glutenvrij-mix-afbakbroodjes","2.79","1434 kJ (342 kcal)","Vet12 g","Koolhydraten49 g","null","Eiwitten6.8 g"
"1665128734-268","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Griesmeelpudding vanillesmaak","https://www.ah.nl/producten/product/wi505656/koopmans-griesmeelpudding-vanillesmaak","0.95","387 kJ (91 kcal)","Vet1.5 g","Koolhydraten15 g","Prijs per KG € 11,88","Eiwitten3.9 g"
"1665128736-269","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Midnight magic","https://www.ah.nl/producten/product/wi505648/dr-oetker-midnight-magic","1.89","1680 kJ (396 kcal)","Vet1.4 g","Koolhydraten95 g","Normale prijs per KG € 37,80","Eiwitten0.3 g"
"1665128738-270","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Hamlet Cooking chocolate","https://www.ah.nl/producten/product/wi388561/hamlet-cooking-chocolate","2.09","2320 kJ (554 kcal)","Vet38 g","Koolhydraten43 g","Prijs per KG € 10,45","Eiwitten6 g"
"1665128740-271","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Cakevormpjes","https://www.ah.nl/producten/product/wi214269/ah-cakevormpjes","1.59","null","null","null","null","null"
"1665128743-272","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Kookpudding chocolade","https://www.ah.nl/producten/product/wi161333/dr-oetker-kookpudding-chocolade","1.09","422 kJ (100 kcal)","Vet1.5 g","Koolhydraten18 g","Prijs per KG € 11,47","Eiwitten3.4 g"
"1665128745-273","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Sigdal Noorse crackers breakfast","https://www.ah.nl/producten/product/wi531030/sigdal-noorse-crackers-breakfast","3.99","1965 kJ (471 kcal)","Vet23.7 g33.86%","Koolhydraten38.7 g14.88%","Prijs per KG € 16,63","Eiwitten17 g34%"
"1665128747-274","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Berliner bollen","https://www.ah.nl/producten/product/wi517040/ah-berliner-bollen","3.00","1132 kJ (270 kcal)","Vet13 g","Koolhydraten32 g","null","Eiwitten5.9 g"
"1665128750-275","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Oreo Mousse taart","https://www.ah.nl/producten/product/wi515773/oreo-mousse-taart","3.25","1103 kJ (263 kcal)","Vet12 g","Koolhydraten33 g","Prijs per KG € 15,12","Eiwitten5.2 g"
"1665128752-276","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Doves Farm Freee plain white flour","https://www.ah.nl/producten/product/wi494146/doves-farm-freee-plain-white-flour","4.59","1498 kJ (353 kcal)","Vet1.3 g","Koolhydraten80 g","Prijs per KG € 4,59","Eiwitten5 g"
"1665128754-277","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Homemade Pakket voor mini cupcakes","https://www.ah.nl/producten/product/wi492695/homemade-pakket-voor-mini-cupcakes","2.49","1480 kJ (352 kcal)","Vet13.2 g","Koolhydraten53.2 g","Prijs per KG € 6,23","Eiwitten5.2 g"
"1665128756-278","https://www.ah.nl/producten/bakkerij-en-banket?page=40","BioToday Crispy crackers","https://www.ah.nl/producten/product/wi467430/biotoday-crispy-crackers","2.19","1849 kJ (439 kcal)","Vet13 g","Koolhydraten68 g","Prijs per KG € 8,76","Eiwitten11 g"
"1665128759-279","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Mix voor tulband cake","https://www.ah.nl/producten/product/wi196916/koopmans-mix-voor-tulband-cake","2.45","1640 kJ (390 kcal)","Vet20 g","Koolhydraten48 g","Normale prijs per KG € 5,27","Eiwitten5.5 g"
"1665128761-280","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Sigdal Noorse crackers pompoenpitten","https://www.ah.nl/producten/product/wi530990/sigdal-noorse-crackers-pompoenpitten","2.99","2033 kJ (488 kcal)","Vet27.2 g","Koolhydraten35.8 g","Prijs per KG € 15,74","Eiwitten18 g"
"1665128763-281","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Sigdal Noorse crackers zeezout en kruiden","https://www.ah.nl/producten/product/wi530989/sigdal-noorse-crackers-zeezout-en-kruiden","2.99","2032 kJ (488 kcal)","Vet26.6 g","Koolhydraten37.1 g","Prijs per KG € 15,74","Eiwitten18.2 g"
"1665128766-282","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Sigdal Noorse crackers rogge en spelt","https://www.ah.nl/producten/product/wi530988/sigdal-noorse-crackers-rogge-en-spelt","2.99","1942 kJ (466 kcal)","Vet24.5 g35%","Koolhydraten33.5 g12.9%","Prijs per KG € 15,74","Eiwitten19.6 g39.2%"
"1665128768-283","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Mini broodjes pakket","https://www.ah.nl/producten/product/wi523152/ah-mini-broodjes-pakket","5.37","null","null","null","null","null"
"1665128770-284","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Sunny Fruit Have a ball snack apricot & cacao nibs","https://www.ah.nl/producten/product/wi518704/sunny-fruit-have-a-ball-snack-apricot-en-cacao-nibs","2.24","1415 kJ (338 kcal)","Vet7.8 g","Koolhydraten58 g","Normale prijs per KG € 23,73","Eiwitten4.2 g"
"1665128773-285","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Griesmeelpudding amandel","https://www.ah.nl/producten/product/wi505658/koopmans-griesmeelpudding-amandel","0.95","399 kJ (94 kcal)","Vet1.6 g","Koolhydraten16 g","Prijs per KG € 11,18","Eiwitten3.9 g"
"1665128775-286","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Griesmeelpudding bitterkoekjes","https://www.ah.nl/producten/product/wi505657/koopmans-griesmeelpudding-bitterkoekjes","0.95","401 kJ (95 kcal)","Vet1.6 g","Koolhydraten16 g","Prijs per KG € 10,56","Eiwitten3.8 g"
"1665128778-287","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Maizena","https://www.ah.nl/producten/product/wi498433/koopmans-maizena","0.95","1513 kJ (356 kcal)","Vet0.6 g","Koolhydraten88 g","Prijs per KG € 3,80","Eiwitten0.5 g"
"1665128780-288","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Smaakt Gerst gepareld","https://www.ah.nl/producten/product/wi467621/smaakt-gerst-gepareld","1.75","1644 kJ (393 kcal)","Vet1.2 g","Koolhydraten78 g","Prijs per KG € 4,38","Eiwitten9.9 g"
"1665128782-289","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Raw Organic Food Sultanarozijnen XL","https://www.ah.nl/producten/product/wi227724/raw-organic-food-sultanarozijnen-xl","7.69","1360 kJ (321 kcal)","Vet0 g","Koolhydraten72 g","Prijs per KG € 7,69","Eiwitten5 g"
"1665128784-290","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Valle del sole Maisgriesmeel voor polenta bramata","https://www.ah.nl/producten/product/wi203858/valle-del-sole-maisgriesmeel-voor-polenta-bramata","1.39","1465 kJ (345 kcal)","Vet0.7 g","Koolhydraten77 g","Normale prijs per KG € 1,39","Eiwitten7.5 g"
"1665128787-291","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Citroenrasp","https://www.ah.nl/producten/product/wi133833/dr-oetker-citroenrasp","1.39","1430 kJ (335 kcal)","Vet0 g","Koolhydraten84 g","Prijs per KG € 9,27","Eiwitten0 g"
"1665128789-292","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Mix voor hartige taart","https://www.ah.nl/producten/product/wi515786/ah-mix-voor-hartige-taart","1.39","612 kJ (146 kcal)","Vet7.6 g","Koolhydraten11 g","Prijs per KG € 6,62","Eiwitten8.1 g"
"1665128792-293","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Mitsuba Salted crunchy edamame","https://www.ah.nl/producten/product/wi508483/mitsuba-salted-crunchy-edamame","1.99","1740 kJ (416 kcal)","Vet15.9 g","Koolhydraten13.6 g","Prijs per KG € 13,27","Eiwitten45.9 g"
"1665128794-294","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Shortbread choco & karamel","https://www.ah.nl/producten/product/wi505598/dr-oetker-shortbread-choco-en-karamel","3.69","2049 kJ (491 kcal)","Vet28 g","Koolhydraten54 g","Normale prijs per KG € 13,18","Eiwitten3.4 g"
"1665128796-295","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Smaakt Gierst","https://www.ah.nl/producten/product/wi467252/smaakt-gierst","1.99","1525 kJ (361 kcal)","Vet3.3 g","Koolhydraten67 g","Prijs per KG € 4,98","Eiwitten12 g"
"1665128799-296","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Hak Taart & vlaaifruit bosvruchten","https://www.ah.nl/producten/product/wi196940/hak-taart-en-vlaaifruit-bosvruchten","2.59","406 kJ (95 kcal)","Vet0 g","Koolhydraten22.3 g","Prijs per KG € 6,09","Eiwitten0.4 g"
"1665128801-297","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Mini pecan caramel koek","https://www.ah.nl/producten/product/wi532858/ah-mini-pecan-caramel-koek","2.99","1768 kJ (422 kcal)","Vet19 g","Koolhydraten58 g","null","Eiwitten4.1 g"
"1665128803-298","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Sunny Fruit Have a ball snack fig & walnut","https://www.ah.nl/producten/product/wi518722/sunny-fruit-have-a-ball-snack-fig-en-walnut","2.24","1440 kJ (344 kcal)","Vet8.7 g","Koolhydraten58 g","Normale prijs per KG € 23,73","Eiwitten4.3 g"
"1665128805-299","https://www.ah.nl/producten/bakkerij-en-banket?page=40","La Tua Farina Bloem voor verse pasta","https://www.ah.nl/producten/product/wi483454/la-tua-farina-bloem-voor-verse-pasta","1.29","1460 kJ (344 kcal)","Vet1 g","Koolhydraten73 g","Prijs per KG € 2,58","Eiwitten9.8 g"
"1665128808-300","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Peak's Psylliumvezels glutenvrij","https://www.ah.nl/producten/product/wi407799/peak-s-psylliumvezels-glutenvrij","5.49","757 kJ (189 kcal)","Vet1.05 g","Koolhydraten0.4 g","Prijs per KG € 27,45","Eiwitten0.5 g"
"1665128810-301","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Smaakt Amandelschaafsel","https://www.ah.nl/producten/product/wi227808/smaakt-amandelschaafsel","3.49","2461 kJ (595 kcal)","Vet50 g","Koolhydraten9.1 g","Prijs per KG € 34,90","Eiwitten21 g"
"1665128812-302","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Sigdal Noorse crackers haver glutenvrij","https://www.ah.nl/producten/product/wi530986/sigdal-noorse-crackers-haver-glutenvrij","3.99","2252 kJ (543 kcal)","Vet39.6 g56.57%","Koolhydraten21.1 g8.12%","Prijs per KG € 21,00","Eiwitten17.5 g35%"
"1665128815-303","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Chocoladeschnitte","https://www.ah.nl/producten/product/wi517034/ah-chocoladeschnitte","5.00","1377 kJ (330 kcal)","Vet19 g","Koolhydraten34 g","null","Eiwitten5.1 g"
"1665128817-304","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Glutenvrij Kampioentjes","https://www.ah.nl/producten/product/wi509286/ah-glutenvrij-kampioentjes","1.99","1339 kJ (319 kcal)","Vet11 g","Koolhydraten48 g","null","Eiwitten4.9 g"
"1665128820-305","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Smaakt Teff bio","https://www.ah.nl/producten/product/wi507904/smaakt-teff-bio","2.69","1528 kJ (364 kcal)","Vet3.4 g","Koolhydraten71 g","Prijs per KG € 8,97","Eiwitten9.1 g"
"1665128822-306","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Smaakt Lijnzaadcrackers","https://www.ah.nl/producten/product/wi470040/smaakt-lijnzaadcrackers","4.19","2374 kJ (574 kcal)","Vet45 g","Koolhydraten16 g","Prijs per KG € 33,52","Eiwitten20 g"
"1665128824-307","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Brabantia Tasty+ bakborstel siliconen","https://www.ah.nl/producten/product/wi468486/brabantia-tasty-bakborstel-siliconen","4.72","null","null","null","null","null"
"1665128826-308","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Brookies brownie & cookie","https://www.ah.nl/producten/product/wi444415/dr-oetker-brookies-brownie-en-cookie","2.99","1753 kJ (418 kcal)","Vet18 g","Koolhydraten57 g","Normale prijs per KG € 6,95","Eiwitten6.6 g"
"1665128829-309","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Hero Betuwe bessen sap rode bes","https://www.ah.nl/producten/product/wi444036/hero-betuwe-bessen-sap-rode-bes","2.09","187 kJ (44 kcal)","Vet0 g","Koolhydraten11 g","Prijs per LT € 8,36","Eiwitten0.2 g"
"1665128831-310","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Schär Brood mix","https://www.ah.nl/producten/product/wi199615/schar-brood-mix","3.99","1459 kJ (344 kcal)","Vet0.6 g","Koolhydraten80 g","Prijs per KG € 3,99","Eiwitten2.5 g"
"1665128833-311","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Wolken citroen","https://www.ah.nl/producten/product/wi197087/dr-oetker-wolken-citroen","2.99","1440 kJ (345 kcal)","Vet13 g","Koolhydraten51 g","Normale prijs per KG € 6,95","Eiwitten5.1 g"
"1665128835-312","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Allesbinder","https://www.ah.nl/producten/product/wi195380/koopmans-allesbinder","1.29","1530 kJ (360 kcal)","Vet0 g","Koolhydraten90 g","Prijs per KG € 6,45","Eiwitten0 g"
"1665128838-313","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Cookies & cream","https://www.ah.nl/producten/product/wi526141/dr-oetker-cookies-en-cream","2.49","1781 kJ (424 kcal)","Vet15 g","Koolhydraten68 g","Prijs per KG € 9,05","Eiwitten3.5 g"
"1665128840-314","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Luchtige crackers rogge en tarwe","https://www.ah.nl/producten/product/wi518090/ah-luchtige-crackers-rogge-en-tarwe","0.79","1551 kJ (367 kcal)","Vet3.5 g","Koolhydraten69 g","Prijs per KG € 6,32","Eiwitten9.9 g"
"1665128842-315","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Mix voor romige appeltaart","https://www.ah.nl/producten/product/wi486383/koopmans-mix-voor-romige-appeltaart","1.85","1008 kJ (241 kcal)","Vet11 g","Koolhydraten33 g","Normale prijs per KG € 4,74","Eiwitten2.5 g"
"1665128844-316","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Hero Betuwe bessen sap zwarte bes en bosbes","https://www.ah.nl/producten/product/wi444039/hero-betuwe-bessen-sap-zwarte-bes-en-bosbes","2.09","182 kJ (43 kcal)","Vet0 g","Koolhydraten11 g","Prijs per LT € 8,36","Eiwitten0 g"
"1665128847-317","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Take One Kokossnippers geraspt","https://www.ah.nl/producten/product/wi380635/take-one-kokossnippers-geraspt","1.09","2760 kJ (670 kcal)","Vet64.5 g","Koolhydraten7.4 g","Prijs per KG € 21,80","Eiwitten6.9 g"
"1665128849-318","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Homemade Scones mix compleet","https://www.ah.nl/producten/product/wi165958/homemade-scones-mix-compleet","2.99","1172 kJ (280 kcal)","Vet5.6 g","Koolhydraten49.9 g","Prijs per KG € 7,77","Eiwitten6.4 g"
"1665128851-319","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Nougatine","https://www.ah.nl/producten/product/wi492705/ah-nougatine","1.12","1954 kJ (464 kcal)","Vet15 g","Koolhydraten74 g","Normale prijs per KG € 12,42","Eiwitten7.3 g"
"1665128854-320","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Picard Pancakes","https://www.ah.nl/producten/product/wi483992/picard-pancakes","2.29","1172 kJ (280 kcal)","Vet11 g16%","Koolhydraten38 g15%","Prijs per KG € 15,27","Eiwitten6.5 g13%"
"1665128856-321","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Picard Minihoorntjes vanille","https://www.ah.nl/producten/product/wi460464/picard-minihoorntjes-vanille","2.69","1623 kJ (388 kcal)","Vet21 g","Koolhydraten45 g","null","Eiwitten4.3 g"
"1665128859-322","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Smaakt Kikkererwtenmeel","https://www.ah.nl/producten/product/wi227999/smaakt-kikkererwtenmeel","2.29","1619 kJ (387 kcal)","Vet6.7 g","Koolhydraten58 g","Prijs per KG € 5,73","Eiwitten11 g"
