web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665118181-290","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Garnalen","https://www.ah.nl/producten/product/wi523283/ah-garnalen","5.49","302 kJ (71 kcal)","Vet0.8 g","Koolhydraten0 g","Prijs per KG € 27,45","Eiwitten16 g"
"1665118184-291","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Streeckgenoten Gerookte zalmfilet uit Urk","https://www.ah.nl/producten/product/wi502624/streeckgenoten-gerookte-zalmfilet-uit-urk","4.29","627 kJ (150 kcal)","Vet7.3 g","Koolhydraten0 g","Prijs per KG € 42,90","Eiwitten21 g"
"1665118186-292","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Gamba's","https://www.ah.nl/producten/product/wi371599/ah-gamba-s","5.15","277 kJ (65 kcal)","Vet0.6 g","Koolhydraten0 g","Prijs per KG € 10,30","Eiwitten15 g"
"1665118188-293","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Streeckgenoten Runderzuurvlees","https://www.ah.nl/producten/product/wi199389/streeckgenoten-runderzuurvlees","4.49","531 kJ (126 kcal)","Vet4 g","Koolhydraten7 g","Prijs per KG € 11,23","Eiwitten11 g"
"1665118190-294","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrelrookworst mager","https://www.ah.nl/producten/product/wi171120/ah-scharrelrookworst-mager","2.49","984 kJ (237 kcal)","Vet19 g","Koolhydraten0.5 g","Prijs per KG € 9,96","Eiwitten16 g"
"1665118193-295","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Wahid Kofte balletjes","https://www.ah.nl/producten/product/wi495349/wahid-kofte-balletjes","3.69","962 kJ (230 kcal)","Vet18 g","Koolhydraten1.3 g","Prijs per KG € 13,67","Eiwitten15.6 g"
"1665118195-296","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegan stoofstukjes","https://www.ah.nl/producten/product/wi493536/ah-vegan-stoofstukjes","2.62","759 kJ (180 kcal)","Vet5.3 g","Koolhydraten8.8 g","Normale prijs per KG € 17,45","Eiwitten24 g"
"1665118197-297","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Rundersteak Provencaals gekruid","https://www.ah.nl/producten/product/wi478032/ah-rundersteak-provencaals-gekruid","6.25","454 kJ (107 kcal)","Vet2 g","Koolhydraten1.1 g","Prijs per KG € 24,99","Eiwitten21 g"
"1665118202-298","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Fish Tales Albacore tonijn in olijfolie","https://www.ah.nl/producten/product/wi373983/fish-tales-albacore-tonijn-in-olijfolie","4.49","407 kcal (1682 kJ)","Vet36.4 g","Koolhydraten1 g","Normale prijs per KG € 46,08","Eiwitten18.2 g"
"1665118204-299","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipdrumstick gemarineerd","https://www.ah.nl/producten/product/wi531897/ah-scharrel-kipdrumstick-gemarineerd","4.19","557 kJ (133 kcal)","Vet5.6 g","Koolhydraten0.7 g","Prijs per KG € 6,98","Eiwitten19 g"
"1665118207-300","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegan vissticks","https://www.ah.nl/producten/product/wi507679/ah-vegan-vissticks","2.49","984 kJ (236 kcal)","Vet14 g","Koolhydraten19 g","Prijs per KG € 13,83","Eiwitten5.8 g"
"1665118209-301","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Princes Tonijnmoot in zonnebloemolie","https://www.ah.nl/producten/product/wi476982/princes-tonijnmoot-in-zonnebloemolie","2.89","751 kJ (180 kcal)","Vet9.5 g","Koolhydraten< 0.1 g","Prijs per KG € 18,06","Eiwitten23.5 g"
"1665118211-302","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Lekker & Anders Kip kebab","https://www.ah.nl/producten/product/wi459062/lekker-en-anders-kip-kebab","4.95","211 kcal (877 kJ)","Vet16 g","Koolhydraten3.2 g","Prijs per KG € 8,25","Eiwitten14 g"
"1665118214-303","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Rio Mare Tonijn Natura","https://www.ah.nl/producten/product/wi437207/rio-mare-tonijn-natura","4.19","93 kcal (393 kJ)","Vet0.5 g","Koolhydraten0 g","Normale prijs per KG € 37,41","Eiwitten22 g"
"1665118216-304","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Kip stroganoff","https://www.ah.nl/producten/product/wi505710/ah-kip-stroganoff","4.79","302 kJ (72 kcal)","Vet1.6 g","Koolhydraten7.4 g","Prijs per KG € 9,58","Eiwitten5.5 g"
"1665118218-305","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Garnalen sweet chili & paprika","https://www.ah.nl/producten/product/wi478093/ah-garnalen-sweet-chili-en-paprika","4.99","395 kJ (94 kcal)","Vet3.5 g","Koolhydraten0.6 g","Prijs per KG € 24,95","Eiwitten15 g"
"1665118221-306","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Varkensgehakt schnitzel sate","https://www.ah.nl/producten/product/wi187581/ah-varkensgehakt-schnitzel-sate","2.49","1220 kJ (293 kcal)","Vet20 g","Koolhydraten16 g","Prijs per KG € 9,96","Eiwitten12 g"
"1665118223-307","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Wahid Halal kipmerguez","https://www.ah.nl/producten/product/wi519409/wahid-halal-kipmerguez","3.99","647 kJ (155 kcal)","Vet8.6 g","Koolhydraten3 g","null","Eiwitten16 g"
"1665118225-308","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Greenfields Rundergehakt","https://www.ah.nl/producten/product/wi506232/ah-greenfields-rundergehakt","5.99","798 kJ (191 kcal)","Vet12 g","Koolhydraten0.8 g","Prijs per KG € 11,98","Eiwitten20 g"
"1665118228-309","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Schouderkarbonades","https://www.ah.nl/producten/product/wi483936/ah-schouderkarbonades","3.19","787 kJ (189 kcal)","Vet13 g","Koolhydraten0 g","Prijs per KG € 10,29","Eiwitten18 g"
"1665118230-310","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Excellent Lamskotelet","https://www.ah.nl/producten/product/wi379268/ah-excellent-lamskotelet","7.99","915 kJ (220 kcal)","Vet16 g","Koolhydraten0 g","Prijs per KG € 38,05","Eiwitten19 g"
"1665118232-311","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Super Choice Torpedo shrimp","https://www.ah.nl/producten/product/wi233722/super-choice-torpedo-shrimp","4.95","151 kcal (630 kJ)","Vet0.8 g","Koolhydraten20 g","Prijs per KG € 22,00","Eiwitten11 g"
"1665118234-312","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Voorgegaarde spareribs","https://www.ah.nl/producten/product/wi133481/ah-voorgegaarde-spareribs","6.32","986 kJ (237 kcal)","Vet17 g","Koolhydraten5.9 g","Prijs per KG € 8,43","Eiwitten15 g"
"1665118237-313","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","John West Wilde rode zalm","https://www.ah.nl/producten/product/wi38218/john-west-wilde-rode-zalm","6.79","633 kJ (151 kcal)","Vet7.8 g","Koolhydraten0 g","Prijs per KG € 31,88","Eiwitten20.4 g"
"1665118239-314","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipdijen gemarineerd","https://www.ah.nl/producten/product/wi531861/ah-scharrel-kipdijen-gemarineerd","4.49","670 kJ (160 kcal)","Vet8.9 g","Koolhydraten0.7 g","Prijs per KG € 8,63","Eiwitten19 g"
"1665118242-315","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Vegetarische Slager Vlamboyante kipstuckjes","https://www.ah.nl/producten/product/wi523402/vegetarische-slager-vlamboyante-kipstuckjes","4.49","115 kcal (481 kJ)","Vet0.9 g","Koolhydraten4.8 g","Prijs per KG € 28,06","Eiwitten19 g"
"1665118244-316","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Wahid Halal kipfilet blokjes","https://www.ah.nl/producten/product/wi519411/wahid-halal-kipfilet-blokjes","5.69","460 kJ (110 kcal)","Vet1.2 g","Koolhydraten0 g","Prijs per KG € 14,23","Eiwitten23 g"
"1665118247-317","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Rio Mare Insalatissime tuna salad mais","https://www.ah.nl/producten/product/wi195664/rio-mare-insalatissime-tuna-salad-mais","3.99","183 kcal (761 kJ)","Vet13 g","Koolhydraten6.5 g","Normale prijs per KG € 24,94","Eiwitten9 g"
"1665118249-318","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Oumph! Spiced kebab","https://www.ah.nl/producten/product/wi510458/oumph-spiced-kebab","3.99","577 kJ (138 kcal)","Vet5 g","Koolhydraten2.1 g","Prijs per KG € 14,25","Eiwitten17 g"
"1665118251-319","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Vivera Krokante schitzel","https://www.ah.nl/producten/product/wi507422/vivera-krokante-schitzel","4.89","849 kJ (203 kcal)","Vet7.4 g11%","Koolhydraten17 g7%","Prijs per KG € 12,23","Eiwitten14 g28%"
"1665118253-320","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Streeckgenoten Mosseltjes in t zuur uit Yerseke","https://www.ah.nl/producten/product/wi502691/streeckgenoten-mosseltjes-in-t-zuur-uit-yerseke","1.79","441 kJ (105 kcal)","Vet3.1 g","Koolhydraten2.2 g","Prijs per KG € 16,27","Eiwitten17 g"
"1665118256-321","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","John West Sardines tomatensaus","https://www.ah.nl/producten/product/wi537039/john-west-sardines-tomatensaus","1.99","720 kJ (172 kcal)","Vet9.9 g","Koolhydraten3.8 g","Prijs per KG € 14,74","Eiwitten17 g"
"1665118258-322","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegan veldbonen burger","https://www.ah.nl/producten/product/wi515470/ah-vegan-veldbonen-burger","3.25","795 kJ (191 kcal)","Vet10 g","Koolhydraten5.1 g","Prijs per KG € 18,06","Eiwitten16 g"
"1665118260-323","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Biologisch Vegetarische rsti's met zoete aardappel","https://www.ah.nl/producten/product/wi507537/ah-biologisch-vegetarische-rsti-s-met-zoete-aardappel","2.99","753 kJ (180 kcal)","Vet7.8 g","Koolhydraten14 g","Prijs per KG € 19,93","Eiwitten11 g"
"1665118264-324","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegetarische notenballetjes","https://www.ah.nl/producten/product/wi483097/ah-vegetarische-notenballetjes","3.59","1260 kJ (303 kcal)","Vet21 g","Koolhydraten11 g","Prijs per KG € 21,12","Eiwitten16 g"
"1665118266-325","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Wahid Kip grillworst","https://www.ah.nl/producten/product/wi477726/wahid-kip-grillworst","3.19","577 kJ (138 kcal)","Vet6.38 g","Koolhydraten4.33 g","Prijs per KG € 12,76","Eiwitten15.7 g"
"1665118268-326","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Fish Tales Sardines in olijfolie met cit msc","https://www.ah.nl/producten/product/wi410191/fish-tales-sardines-in-olijfolie-met-cit-msc","1.87","339 kcal (1403 kJ)","Vet29 g","Koolhydraten< 0.5 g","Normale prijs per KG € 29,29","Eiwitten20 g"
"1665118270-327","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Epices Kruiden voor slakkenboter","https://www.ah.nl/producten/product/wi195619/epices-kruiden-voor-slakkenboter","0.69","816 kJ (194 kcal)","Vet2 g","Koolhydraten25 g","Prijs per KG € 98,57","Eiwitten13 g"
"1665118273-328","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Prins & Dingemanse Verse zeeuwse mosselen","https://www.ah.nl/producten/product/wi103193/prins-en-dingemanse-verse-zeeuwse-mosselen","12.99","527 kJ (125 kcal)","Vet3.1 g","Koolhydraten7 g","Prijs per KG € 6,50","Eiwitten17 g"
"1665118275-329","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipburger americain","https://www.ah.nl/producten/product/wi531850/ah-scharrel-kipburger-americain","5.25","664 kJ (158 kcal)","Vet6.5 g","Koolhydraten1.5 g","Prijs per KG € 17,50","Eiwitten23 g"
"1665118277-330","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Streeckgenoten Rookworst","https://www.ah.nl/producten/product/wi507206/streeckgenoten-rookworst","4.19","1456 kJ (352 kcal)","Vet33 g","Koolhydraten0.5 g","Prijs per KG € 16,76","Eiwitten13.2 g"
"1665118280-331","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Wahid Kebab spies","https://www.ah.nl/producten/product/wi495350/wahid-kebab-spies","4.19","1003 kJ (240 kcal)","Vet19.1 g","Koolhydraten0.7 g","Prijs per KG € 17,46","Eiwitten16.5 g"
"1665118282-332","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Iglo Oven visfilet mediteraans","https://www.ah.nl/producten/product/wi492650/iglo-oven-visfilet-mediteraans","4.89","869 kJ (207 kcal)","Vet10 g","Koolhydraten15 g","Prijs per KG € 21,73","Eiwitten14 g"
"1665118284-333","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Iglo Green Cuisine Falafel","https://www.ah.nl/producten/product/wi486427/iglo-green-cuisine-falafel","3.89","947 kJ (227 kcal)","Vet12 g","Koolhydraten21 g","Prijs per KG € 10,81","Eiwitten6.7 g"
"1665118286-334","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Sushi cali","https://www.ah.nl/producten/product/wi415358/ah-sushi-cali","6.69","648 kJ (154 kcal)","Vet5 g","Koolhydraten21 g","Prijs per KG € 26,76","Eiwitten6 g"
"1665118289-335","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Veluwse rookworst grof","https://www.ah.nl/producten/product/wi210297/ah-veluwse-rookworst-grof","2.62","1587 kJ (384 kcal)","Vet36 g","Koolhydraten1 g","Normale prijs per KG € 12,46","Eiwitten14 g"
"1665118291-336","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Garden Gourmet Filetstukjes","https://www.ah.nl/producten/product/wi523408/garden-gourmet-filetstukjes","3.29","655 kJ (157 kcal)","Vet4.7 g","Koolhydraten1.2 g","Normale prijs per KG € 20,56","Eiwitten23 g"
"1665118293-337","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Like meat Chicken","https://www.ah.nl/producten/product/wi507684/like-meat-chicken","2.62","477 kJ (114 kcal)","Vet2.2 g","Koolhydraten1.4 g","Normale prijs per KG € 19,39","Eiwitten18 g"
"1665118296-338","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegan hongaarse schnitzel","https://www.ah.nl/producten/product/wi502312/ah-vegan-hongaarse-schnitzel","2.49","1037 kJ (247 kcal)","Vet9.7 g","Koolhydraten22 g","null","Eiwitten16 g"
"1665118298-339","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Ouwehand Zure haring emmer","https://www.ah.nl/producten/product/wi197685/ouwehand-zure-haring-emmer","5.29","877 kJ (< 211 kcal)","Vet16 g","Koolhydraten0.5 g","Prijs per KG € 11,76","Eiwitten16 g"
"1665118300-340","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Rio Mare Tonijn in water","https://www.ah.nl/producten/product/wi163354/rio-mare-tonijn-in-water","4.19","427 kJ (101 kcal)","Vet0.5 g","Koolhydraten0 g","Normale prijs per KG € 37,41","Eiwitten24 g"
"1665118303-341","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Garden Gourmet Gegrilde schnitzel","https://www.ah.nl/producten/product/wi523407/garden-gourmet-gegrilde-schnitzel","3.29","623 kJ (148 kcal)","Vet4 g","Koolhydraten9.4 g","Normale prijs per KG € 21,93","Eiwitten15.8 g"
"1665118305-342","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Kabeljauwfilet","https://www.ah.nl/producten/product/wi484668/ah-kabeljauwfilet","8.24","321 kJ (76 kcal)","Vet0.4 g","Koolhydraten0 g","Normale prijs per KG € 21,98","Eiwitten18 g"
"1665118307-343","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Princes Selections ansjovis in olijfolie","https://www.ah.nl/producten/product/wi467814/princes-selections-ansjovis-in-olijfolie","2.14","794 kJ (189 kcal)","Vet8.6 g","Koolhydraten< 0.1 g","Normale prijs per KG € 59,82","Eiwitten28 g"
"1665118310-344","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Verse mosselen","https://www.ah.nl/producten/product/wi230884/ah-verse-mosselen","4.99","523 kJ (124 kcal)","Vet3.1 g","Koolhydraten7 g","Prijs per KG € 4,99","Eiwitten17 g"
"1665118312-345","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Lamsrack","https://www.ah.nl/producten/product/wi222550/ah-lamsrack","15.59","712 kJ (170 kcal)","Vet10 g","Koolhydraten0.1 g","Prijs per KG € 38,98","Eiwitten20 g"
"1665118314-346","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Princes Ansjovisfilets in zonnebloemolie","https://www.ah.nl/producten/product/wi195676/princes-ansjovisfilets-in-zonnebloemolie","1.99","801 kJ (192 kcal)","Vet12 g","Koolhydraten< 0.1 g","Prijs per KG € 39,80","Eiwitten21 g"
"1665118317-347","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Wahid Filet Americain","https://www.ah.nl/producten/product/wi477653/wahid-filet-americain","2.89","1192 kJ (288 kcal)","Vet24.3 g","Koolhydraten1.6 g","Prijs per KG € 19,27","Eiwitten15.5 g"
"1665118319-348","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Excellent Biefstukspies tuinkruiden","https://www.ah.nl/producten/product/wi426435/ah-excellent-biefstukspies-tuinkruiden","7.49","779 kJ (187 kcal)","Vet11 g","Koolhydraten0.8 g","Prijs per KG € 24,97","Eiwitten21 g"
"1665118321-349","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Morjon Premium pilchards in tomatensaus","https://www.ah.nl/producten/product/wi367533/morjon-premium-pilchards-in-tomatensaus","1.99","512 kJ (122 kcal)","Vet4.7 g","Koolhydraten1 g","Prijs per KG € 15,43","Eiwitten18.8 g"
"1665118323-350","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Falafel Mediterraans","https://www.ah.nl/producten/product/wi526152/ah-falafel-mediterraans","3.00","1029 kJ (247 kcal)","Vet14 g","Koolhydraten18 g","Prijs per KG € 30,00","Eiwitten8.6 g"
"1665118326-351","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipfilethaasjes sweet chili","https://www.ah.nl/producten/product/wi531854/ah-scharrel-kipfilethaasjes-sweet-chili","5.29","649 kJ (155 kcal)","Vet5.7 g","Koolhydraten1.9 g","Prijs per KG € 15,11","Eiwitten23 g"
"1665118328-352","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegan veldbonen gehakt","https://www.ah.nl/producten/product/wi517068/ah-vegan-veldbonen-gehakt","3.49","757 kJ (182 kcal)","Vet9.3 g","Koolhydraten4.3 g","Prijs per KG € 13,96","Eiwitten17 g"
"1665118330-353","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Streeckgenoten Warmgerookte zalmfilet uit Urk","https://www.ah.nl/producten/product/wi502625/streeckgenoten-warmgerookte-zalmfilet-uit-urk","4.29","926 kJ (222 kcal)","Vet14 g","Koolhydraten0 g","Prijs per KG € 34,32","Eiwitten24 g"
"1665118332-354","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Wokblokjes zalm","https://www.ah.nl/producten/product/wi496586/ah-wokblokjes-zalm","3.99","915 kJ (220 kcal)","Vet16 g","Koolhydraten0 g","Prijs per KG € 22,80","Eiwitten19 g"
"1665118335-355","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegan Hotdogs","https://www.ah.nl/producten/product/wi489268/ah-vegan-hotdogs","2.99","622 kJ (150 kcal)","Vet10 g","Koolhydraten5 g","Prijs per KG € 14,95","Eiwitten7 g"
"1665118337-356","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Iglo Fish cuisine zomerse groente","https://www.ah.nl/producten/product/wi479590/iglo-fish-cuisine-zomerse-groente","6.19","306 kJ (73 kcal)","Vet1.7 g","Koolhydraten4 g","Prijs per KG € 16,29","Eiwitten9.8 g"
"1665118339-357","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Rio Mare Tonijn in olijfolie","https://www.ah.nl/producten/product/wi223391/rio-mare-tonijn-in-olijfolie","4.49","410 kcal (1695 kJ)","Vet38 g","Koolhydraten0 g","Normale prijs per KG € 43,17","Eiwitten17 g"
"1665118342-358","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Zeevruchten","https://www.ah.nl/producten/product/wi54356/ah-zeevruchten","3.89","360 kJ (85 kcal)","Vet1.7 g","Koolhydraten1.5 g","Prijs per KG € 25,93","Eiwitten16 g"
"1665118344-359","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Iglo Fish cuisine groene groente","https://www.ah.nl/producten/product/wi479589/iglo-fish-cuisine-groene-groente","6.39","410 kJ (97 kcal)","Vet3.2 g","Koolhydraten5.8 g","Prijs per KG € 16,82","Eiwitten11 g"
"1665118346-360","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Fish Tales Albacore Tonijn in olijfolie msc","https://www.ah.nl/producten/product/wi223395/fish-tales-albacore-tonijn-in-olijfolie-msc","1.64","192 kcal (805 kJ)","Vet10 g","Koolhydraten0.6 g","Normale prijs per KG € 42,12","Eiwitten25 g"
"1665118348-361","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Wahid Rookworst","https://www.ah.nl/producten/product/wi188714/wahid-rookworst","2.99","941 kJ (226 kcal)","Vet16.6 g","Koolhydraten5 g","Prijs per KG € 11,96","Eiwitten14.2 g"
"1665118351-362","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Hamburgers","https://www.ah.nl/producten/product/wi132797/ah-hamburgers","1.59","876 kJ (210 kcal)","Vet14 g","Koolhydraten7.6 g","Prijs per KG € 5,30","Eiwitten13 g"
"1665118353-363","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Aladin Knakworsten","https://www.ah.nl/producten/product/wi534796/aladin-knakworsten","2.79","1105 kJ (266 kcal)","Vet22 g","Koolhydraten5.1 g","Prijs per KG € 9,30","Eiwitten12 g"
"1665118355-364","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipfilet à la minute paprika","https://www.ah.nl/producten/product/wi531834/ah-scharrel-kipfilet-a-la-minute-paprika","6.42","686 kJ (164 kcal)","Vet7.7 g","Koolhydraten0.2 g","Prijs per KG € 14,11","Eiwitten23 g"
"1665118358-365","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Seasogood Visvrije tonijn naturel","https://www.ah.nl/producten/product/wi496871/seasogood-visvrije-tonijn-naturel","2.89","79 kcal (332 kJ)","Vet0.6 g","Koolhydraten2.5 g","Prijs per KG € 21,41","Eiwitten13.6 g"
"1665118360-366","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Iglo Oven crispy fingers","https://www.ah.nl/producten/product/wi492652/iglo-oven-crispy-fingers","4.59","922 kJ (220 kcal)","Vet11 g","Koolhydraten18 g","Prijs per KG € 19,13","Eiwitten12 g"
"1665118362-367","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Varkenshaas culinair gekruid","https://www.ah.nl/producten/product/wi524859/ah-varkenshaas-culinair-gekruid","3.89","385 kJ (91 kcal)","Vet1.5 g","Koolhydraten0.4 g","Normale prijs per KG € 15,98","Eiwitten19 g"
"1665118364-368","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Streeckgenoten Stoofvlees","https://www.ah.nl/producten/product/wi483920/streeckgenoten-stoofvlees","4.49","526 kJ (126 kcal)","Vet5.5 g","Koolhydraten7.5 g","Prijs per KG € 11,23","Eiwitten11 g"
"1665118367-369","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","John West Tonijnstukken met groente","https://www.ah.nl/producten/product/wi226266/john-west-tonijnstukken-met-groente","2.39","479 kJ (114 kcal)","Vet4.7 g","Koolhydraten7.2 g","Prijs per KG € 15,93","Eiwitten10.7 g"
"1665118369-370","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Quorn Vegan fijngehakt","https://www.ah.nl/producten/product/wi523397/quorn-vegan-fijngehakt","2.99","850 kJ (203 kcal)","Vet7 g","Koolhydraten3.5 g","Prijs per KG € 17,09","Eiwitten29 g"
"1665118371-371","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Speklapje a la minute","https://www.ah.nl/producten/product/wi459810/ah-speklapje-a-la-minute","2.49","1362 kJ (329 kcal)","Vet29 g","Koolhydraten0 g","Prijs per KG € 12,77","Eiwitten17 g"
"1665118374-372","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Garden Gourmet Sensational crispy mini filet","https://www.ah.nl/producten/product/wi533204/garden-gourmet-sensational-crispy-mini-filet","3.79","1028 kJ (245 kcal)","Vet10.1 g","Koolhydraten17.6 g","Normale prijs per KG € 19,95","Eiwitten19.1 g"
"1665118376-373","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Ikbal Halal kipfilet","https://www.ah.nl/producten/product/wi519408/ikbal-halal-kipfilet","10.99","460 kJ (110 kcal)","Vet1.2 g","Koolhydraten0 g","Prijs per KG € 10,99","Eiwitten23 g"
"1665118378-374","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegan zalmburger","https://www.ah.nl/producten/product/wi515481/ah-vegan-zalmburger","2.99","611 kJ (147 kcal)","Vet9.8 g","Koolhydraten2.4 g","Prijs per KG € 16,61","Eiwitten9.7 g"
"1665118380-375","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Hertenbiefstuk","https://www.ah.nl/producten/product/wi165277/ah-hertenbiefstuk","7.99","637 kJ (152 kcal)","Vet7.1 g","Koolhydraten0 g","Prijs per KG € 31,96","Eiwitten22 g"
"1665118383-376","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Unox Dubbeldekkers hamburgers","https://www.ah.nl/producten/product/wi121438/unox-dubbeldekkers-hamburgers","3.49","260 kcal (1088 kJ)","Vet18 g","Koolhydraten6 g","Prijs per KG € 21,81","Eiwitten18 g"
"1665118385-377","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","John West Wilde roze zalm","https://www.ah.nl/producten/product/wi38213/john-west-wilde-roze-zalm","5.69","548 kJ (131 kcal)","Vet5.4 g","Koolhydraten0 g","Prijs per KG € 13,61","Eiwitten20.4 g"
"1665118387-378","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Like meat Chicken burger","https://www.ah.nl/producten/product/wi523409/like-meat-chicken-burger","2.62","1100 kJ (270 kcal)","Vet16 g","Koolhydraten20 g","Normale prijs per KG € 19,39","Eiwitten9.2 g"
"1665118389-379","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegan soepballetjes","https://www.ah.nl/producten/product/wi514127/ah-vegan-soepballetjes","1.19","353 kJ (85 kcal)","Vet4.1 g","Koolhydraten2.8 g","Prijs per KG € 10,82","Eiwitten8.5 g"
"1665118392-380","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Like meat Grilled chicken","https://www.ah.nl/producten/product/wi507680/like-meat-grilled-chicken","2.62","527 kJ (126 kcal)","Vet3.6 g","Koolhydraten1.1 g","Normale prijs per KG € 19,39","Eiwitten18 g"
